Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity,Prediction
19.46628042,2.459466863755164,-1.6502556017304917,0.5282750485561664,16.50992152,Jumping,1
19.47632842,2.176386995377352,-1.4047662877336904,0.7004104853267282,14.07206159,Jumping,1
19.48637642,1.9039265044320022,-1.1940069323851727,0.8463215615433455,11.7588722,Jumping,1
19.49642442,1.6161944472177339,-0.9913727417660249,0.9521994520183048,9.369403712,Jumping,1
19.50647242,1.318601256347031,-0.7308876016096291,1.0394544993175958,6.974409137,Jumping,1
19.51652042,1.009341684193892,-0.46500278768441633,1.116457896941253,4.696044177,Jumping,1
19.52656842,0.7042901037342131,-0.22352530096932105,1.1557831032581098,2.706155756,Jumping,1
19.53661642,0.399704915449912,-0.039957704480797517,1.1623062815004244,1.807806004,Jumping,1
19.54666442,0.10316903320324078,0.11556278690154585,1.1482761197173734,3.150631091,Jumping,1
19.55671242,-0.172271008779842,0.25312568069238583,1.1247802908397313,5.159613458,Jumping,1
19.56676042,-0.4517345942001797,0.3503218416165077,1.0921468894341055,7.375966533,Jumping,1
19.57680842,-0.7396841535080617,0.37304841944862144,1.0458519962231572,9.65042707,Jumping,1
19.58685642,-0.9874172232660369,0.3029939935134567,0.9815798472917036,11.52402746,Jumping,1
19.59690342,-1.1625243099121791,0.204260414098554,0.907576321226912,12.77759218,Jumping,1
19.60695142,-1.2400574779016915,0.10056474939190263,0.8469163156467981,13.2072114,Jumping,1
19.61699942,-1.2651966772189827,0.000843817429977321,0.8101054519895121,13.20943343,Jumping,1
19.62704742,-1.2362821113292686,-0.06483875164652302,0.7929648325843736,12.87389448,Jumping,1
19.63709542,-1.1748437504219522,-0.0785055295869443,0.7873953514490812,12.36445714,Jumping,1
19.64714342,-1.1139559623661297,-0.0632918453099236,0.7693420215381782,11.89275793,Jumping,1
19.65719142,-1.0260066515541497,-0.0543792813646901,0.7190119229284088,11.242596,Jumping,1
19.66723942,-0.9339270282032498,-0.03369831529876501,0.654615894599262,10.53043724,Jumping,1
19.67728742,-0.82286158486686,-0.05810048842604446,0.5877316916087021,9.63830296,Jumping,1
19.68733542,-0.7290895862792083,-0.08324155307470062,0.5175999329926279,8.829738758,Jumping,1
19.69738342,-0.6711462341085813,-0.06378484363616461,0.4485317098645729,8.316369747,Jumping,1
19.70743142,-0.6363114055173329,-0.013614782426405944,0.3843957542466391,8.051732865,Jumping,1
19.71747842,-0.6012926832430869,0.021124521085116192,0.3154622440811193,7.826157873,Jumping,1
19.72752642,-0.5733744714941597,0.0594377242202433,0.23579238532869165,7.671940765,Jumping,1
19.73757442,-0.5583454539379303,0.09332849419075268,0.1607405460813103,7.612320242,Jumping,1
19.74762242,-0.5441722548124721,0.12536283347716307,0.10870101053140695,7.570085994,Jumping,1
19.75767042,-0.5411670219246577,0.14540392175084946,0.06606861546764549,7.618513684,Jumping,1
19.76771842,-0.5480309280137816,0.15774543197057064,0.018297704073918664,7.733189271,Jumping,1
19.77776642,-0.5553239719602524,0.14502976805689452,-0.019668477487112004,7.814498461,Jumping,1
19.78781442,-0.5771962076255757,0.117419502574816,-0.040916055033980214,7.967540537,Jumping,1
19.79786242,-0.5921989886229567,0.07905351129569158,-0.05565604299931319,8.064512714,Jumping,1
19.80791042,-0.6093503914619952,0.038904850288278316,-0.06507117591799047,8.147638034,Jumping,1
19.81795842,-0.6408696669227415,-0.04824144762803477,-0.09088555096641203,8.352393677,Jumping,1
19.82800642,-0.6421550194507725,-0.15188938884841435,-0.14482738171181087,8.37490243,Jumping,1
19.83805442,-0.6096477123785684,-0.23421905438273719,-0.22659865184308847,8.120095489,Jumping,1
19.84810142,-0.5376305587390581,-0.36894678830485533,-0.349856165398531,7.560689102,Jumping,1
