Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity_Jumping,Activity_Walking,Prediction,Activity
25.59731604,-0.6023014626267661,0.1513766655770486,-0.1709746570159746,5.987,0,1,1,Jumping
25.60737904,-0.5162070808657786,0.12220680503409086,-0.16907624007657626,5.326,0,1,1,Jumping
25.61744104,-0.4451188099582572,0.1111248056138405,-0.16709013644251752,4.866,0,1,1,Jumping
25.62750404,-0.39450497843554966,0.1071760471997283,-0.16500319310959927,4.578,0,1,1,Jumping
25.63756704,-0.34694323725591997,0.08870604816597773,-0.1629315949482466,4.229,0,1,1,Jumping
25.64763004,-0.29365882668301935,0.06488611837762358,-0.16072189024280373,3.829,0,1,1,Jumping
25.65769304,-0.24558840377954327,0.04896370541749378,-0.15833023564594054,3.524,0,1,1,Jumping
25.66775504,-0.20565688845760818,0.03839122321196757,-0.15657869392009843,3.316,0,1,1,Jumping
25.67781804,-0.16865029304778936,0.032277016635277725,-0.15593638888171066,3.167,0,1,1,Jumping
25.68788104,-0.15173662572989965,0.03444246479785542,-0.15622137063935712,3.133,0,1,1,Jumping
25.69794404,-0.15059209185124545,0.03189487872423465,-0.15704562556916518,3.099,0,1,1,Jumping
25.70800604,-0.15669627253740112,0.030111568472700086,-0.15808252073352475,3.094,0,1,1,Jumping
25.71806625,-0.1586038290018248,0.042976878144484955,-0.15855164454995807,3.189,0,1,1,Jumping
25.72812925,-0.1514822848679765,0.05991832553406306,-0.1583653103238047,3.293,0,1,1,Jumping
25.73819225,-0.14385205901028186,0.06832535957701164,-0.15808032856615822,3.337,0,1,1,Jumping
25.74825525,-0.13215237936181684,0.08080853133775337,-0.15782165281690996,3.408,0,1,1,Jumping
25.75831725,-0.1268112212614306,0.10399156460770234,-0.15740733318463943,3.575,0,1,1,Jumping
25.76838025,-0.11994401798950545,0.11316287447273712,-0.1572714188079158,3.637,0,1,1,Jumping
25.77844325,-0.10888019049584827,0.10704866789604726,-0.15794441418943458,3.586,0,1,1,Jumping
25.78850625,-0.0966718291235369,0.11048790909543532,-0.15922025559674385,3.608,0,1,1,Jumping
25.79856825,-0.09018613714449648,0.12755673578869445,-0.16072846674490332,3.739,0,1,1,Jumping
25.80863125,-0.0900589667135349,0.13621852843900506,-0.1624383572907817,3.807,0,1,1,Jumping
25.81869425,-0.08586234249180288,0.13494473540219465,-0.16452091628896692,3.794,0,1,1,Jumping
25.82875725,-0.07505285586006887,0.1438612866598674,-0.1673225061833677,3.855,0,1,1,Jumping
25.83881925,-0.07874079835795458,0.17596087118748907,-0.1709527353423095,4.106,0,1,1,Jumping
25.84888225,-0.09718051084738322,0.20322004217523124,-0.17513100634287906,4.33,0,1,1,Jumping
25.85894525,-0.11498437118200396,0.22602093753413713,-0.17925008882455282,4.525,0,1,1,Jumping
25.86900825,-0.14079996866720404,0.2632156942090003,-0.18254710854378506,4.845,0,1,1,Jumping
25.87907125,-0.18492810821087116,0.292130796144596,-0.184482792328414,5.136,0,1,1,Jumping
25.88913325,-0.23592345102646345,0.295442658040303,-0.18508125401947145,5.26,0,1,1,Jumping
25.89919625,-0.2916240997876341,0.2956974166476651,-0.18527635691509087,5.414,0,1,1,Jumping
25.90925925,-0.3454171920843811,0.3085627263194499,-0.18544953813704523,5.686,0,1,1,Jumping
25.91932225,-0.3847128552515082,0.338496862684494,-0.1851886702204304,6.039,0,1,1,Jumping
25.92938425,-0.41370771351074775,0.3777296882182538,-0.18429207376752757,6.422,0,1,1,Jumping
25.93944725,-0.44219389004614096,0.4142875483747118,-0.18347220317245252,6.798,0,1,1,Jumping
25.94951025,-0.4516045019372977,0.42575168570600525,-0.1835533133650134,6.959,0,1,1,Jumping
25.95957325,-0.445500321251142,0.41543396210784117,-0.18493657097328173,6.958,0,1,1,Jumping
25.96963625,-0.4419395491842178,0.3890664462458663,-0.18781050239077735,6.885,0,1,1,Jumping
25.97969825,-0.4724604526149962,0.35658472380720135,-0.19213345643753663,6.896,0,1,1,Jumping
25.98976125,-0.5158255695728938,0.37327141258941743,-0.1971820178826109,7.219,0,1,1,Jumping
25.99982425,-0.5776303990202202,0.3814236880250039,-0.20264928329468881,7.589,0,1,1,Jumping
26.00988725,-0.6484643290658184,0.3470312760311236,-0.2092783974110173,7.828,0,1,1,Jumping
26.01994925,-0.7429519592702699,0.3197721050433813,-0.21760424906902529,8.315,0,1,1,Jumping
26.03001225,-0.7977624150147096,0.3004104508838635,-0.2277101406286399,8.624,0,1,1,Jumping
26.04007525,-0.8338788174077973,0.29900927854337206,-0.239736370801318,8.898,0,1,1,Jumping
26.05013825,-0.9221350964951316,0.32766962187160575,-0.25327519645688856,9.534,0,1,1,Jumping
26.06020125,-1.0472708005613232,0.3311088630709938,-0.2672699929246933,10.178,0,1,1,Jumping
26.07026325,-1.18575939987848,0.3097091400525793,-0.28165718735110346,10.901,0,1,1,Jumping
26.08032625,-1.3046637528275544,0.3118745882151569,-0.2966165374601731,11.661,0,1,1,Jumping
26.09038925,-1.3499364262498756,0.3069067953715965,-0.3123014949675576,11.928,0,1,1,Jumping
26.10045225,-1.3463756541829515,0.2879272791231217,-0.32888524109521156,11.843,0,1,1,Jumping
26.11051425,-1.3256468739362146,0.2748072108439748,-0.3461266374328188,11.672,0,1,1,Jumping
26.12057725,-1.360618742450648,0.3221923118133211,-0.3635083324818827,12.061,0,1,1,Jumping
26.13064025,-1.4879163438431866,0.4223124445066172,-0.37918232915243477,13.146,0,1,1,Jumping
26.14070325,-1.6609953003818922,0.5030709230403956,-0.3921161166148483,14.524,0,1,1,Jumping
26.15076625,-1.8390339037280998,0.5522393342612764,-0.4024543779153131,15.94,0,1,1,Jumping
26.16082825,-1.991892761743915,0.5792437466416565,-0.41101259931417117,17.155,0,1,1,Jumping
26.17089125,-2.122623964772416,0.5982232628901312,-0.419213497432288,18.166,0,1,1,Jumping
26.18095425,-2.1720932624164697,0.6077767106662091,-0.427363975700975,18.548,0,1,1,Jumping
26.19101725,-2.08180225643375,0.6234443650189768,-0.4354991087980965,17.94,0,1,1,Jumping
26.20107925,-1.9456027248739012,0.6416596054453653,-0.44398060433912667,17.017,0,1,1,Jumping
26.21114225,-1.8408142897615618,0.6620402940343314,-0.4523481071770983,16.355,0,1,1,Jumping
26.22120525,-1.7955416163392406,0.6989802921018325,-0.4600097321230534,16.197,0,1,1,Jumping
26.23126825,-1.800501263146742,0.74037856579817,-0.4661675302555822,16.427,0,1,1,Jumping
26.24133125,-1.7917265034103933,0.7361750487766958,-0.47133885307318113,16.361,0,1,1,Jumping
26.25139325,-1.77773775600462,0.7211442909423332,-0.47666801194116876,16.181,0,1,1,Jumping
26.26145625,-1.7548470784315362,0.7273858768227041,-0.4819116762818626,16.035,0,1,1,Jumping
26.27151925,-1.6831229553692069,0.713628912025152,-0.48681774684811363,15.494,0,1,1,Jumping
26.28158225,-1.5994448117964892,0.7022921539975395,-0.49196276365731445,14.886,0,1,1,Jumping
26.29164425,-1.5250501096839668,0.7192336013871176,-0.49691925407299536,14.472,0,1,1,Jumping
26.30170725,-1.4506554075714444,0.7444547035159632,-0.5016916024298892,14.117,0,1,1,Jumping
26.31177025,-1.386815851228733,0.7619056681202655,-0.5054818598065863,13.806,0,1,1,Jumping
26.32183325,-1.339635621341988,0.766746081660145,-0.5090331709403338,13.54,0,1,1,Jumping
26.33189525,-1.2784666440494696,0.7533712547736359,-0.5128826168359267,13.101,0,1,1,Jumping
26.34195825,-1.2091587591754103,0.7441999449086013,-0.5171398058616907,12.644,0,1,1,Jumping
26.35202125,-1.1441746689540444,0.7486582205374376,-0.52221028898043,12.295,0,1,1,Jumping
26.36208425,-1.0751211249419084,0.7496772549668859,-0.5280918740247785,11.919,0,1,1,Jumping
26.37214725,-1.0027611497247713,0.7476391861079892,-0.5344688888939584,11.523,0,1,1,Jumping
26.38220925,-0.9446442627753308,0.7343917385251613,-0.5419770621242577,11.137,0,1,1,Jumping
26.39227225,-0.8974640328885857,0.7124824982920226,-0.5508421869544273,10.76,0,1,1,Jumping
26.40233525,-0.8491392691231865,0.6956684302061256,-0.5606587124216625,10.416,0,1,1,Jumping
26.41239825,-0.820780263018755,0.6867518789484529,-0.5714134855217643,10.222,0,1,1,Jumping
26.42246025,-0.8008145053577874,0.6826757412306597,-0.5826899944550958,10.104,0,1,1,Jumping
26.43252325,-0.7865714170900908,0.6775805690834181,-0.5939160835389974,10.008,0,1,1,Jumping
26.44258625,-0.79699939242894,0.6777079483870992,-0.6044384868982492,10.064,0,1,1,Jumping
26.45264925,-0.8221791377593323,0.6770710518686939,-0.6142462436960183,10.194,0,1,1,Jumping
26.46271225,-0.844815474470493,0.6792365000312716,-0.6230324505009935,10.34,0,1,1,Jumping
26.47277425,-0.869740878938962,0.6801281551570388,-0.6302929088188772,10.488,0,1,1,Jumping
26.48283725,-0.8992444189220478,0.6760520174392456,-0.635953084959208,10.633,0,1,1,Jumping
26.49290025,-0.9138690184826291,0.6746508450987543,-0.6401730071397412,10.731,0,1,1,Jumping
26.50296325,-0.9377770595034055,0.6891720857183926,-0.6426326189249664,10.972,0,1,1,Jumping
26.51302625,-0.98088783559938,0.7024195333012205,-0.6429680205320425,11.317,0,1,1,Jumping
26.52308825,-1.022981248247662,0.7014004988717724,-0.641639567107937,11.565,0,1,1,Jumping
26.53315125,-1.058716139347865,0.690955395969927,-0.6395679689465843,11.716,0,1,1,Jumping
26.54321425,-1.0865664637284502,0.6833126377490647,-0.6372048125254857,11.833,0,1,1,Jumping
26.55327725,-1.0892370427786435,0.674013948580349,-0.6346070941961705,11.783,0,1,1,Jumping
26.56333925,-1.0798264308874865,0.6582189149239003,-0.6320839095573165,11.608,0,1,1,Jumping
26.57340225,-1.0732135684774846,0.6433155363932188,-0.6295979917636932,11.469,0,1,1,Jumping
26.58346525,-1.0719418641678689,0.6361822953870806,-0.6266078754757726,11.428,0,1,1,Jumping
26.59352825,-1.1000465294103774,0.6424238812674515,-0.6230894468525228,11.622,0,1,1,Jumping
26.60359125,-1.1384519995607734,0.6547796737245122,-0.6194899080367121,11.89,0,1,1,Jumping
26.61365325,-1.1768574697111698,0.6494297429699086,-0.6160876642838874,12.062,0,1,1,Jumping
26.62371625,-1.232049436748494,0.6368191919054859,-0.61286298608775,12.308,0,1,1,Jumping
26.63377925,-1.303264878086977,0.63732870912021,-0.6101403142185436,12.724,0,1,1,Jumping
26.64384225,-1.3626534693460333,0.6397489158901498,-0.6080862533961231,13.09,0,1,1,Jumping
26.65390425,-1.409325017508932,0.6329978127950547,-0.6066679211099906,13.344,0,1,1,Jumping
26.66396725,-1.4346319332702857,0.5997518145343037,-0.6062733309840187,13.35,0,1,1,Jumping
26.67403025,-1.4727830625587588,0.5490548516692504,-0.6053570050248172,13.392,0,1,1,Jumping
26.68409325,-1.5410735839851255,0.5009054748778179,-0.6052605496606908,13.674,0,1,1,Jumping
26.69415625,-1.563455579834363,0.49198892362014524,-0.6051290196187001,13.794,0,1,1,Jumping
26.70421825,-1.5414550952780102,0.5191207153042064,-0.6045305579276427,13.74,0,1,1,Jumping
26.71428037,-1.5284837113199294,0.5531309893870436,-0.603386246562324,13.785,0,1,1,Jumping
26.72434337,-1.5751552594828282,0.6005160903563899,-0.6019394161004269,14.296,0,1,1,Jumping
26.73440637,-1.7038517356159437,0.6684092592183833,-0.5998042450854454,15.451,0,1,1,Jumping
26.74446837,-1.862687603886953,0.7350286350435664,-0.5966562927471359,16.82,0,1,1,Jumping
26.75453138,-2.0160551436266148,0.7787197362061625,-0.5928331528599411,18.054,0,1,1,Jumping
26.76459437,-2.158104515010696,0.8012658729577062,-0.5887118782109009,19.126,0,1,1,Jumping
26.77465737,-2.242545681169183,0.7855982186049386,-0.5841653230927575,19.668,0,1,1,Jumping
26.78472037,-2.2435630446168755,0.7289144284668765,-0.5792987115391036,19.482,0,1,1,Jumping
26.79478237,-2.182775578617242,0.6678997420036591,-0.5745702065295398,18.834,0,1,1,Jumping
26.80484538,-2.10278537754241,0.6369465712091669,-0.5699578863904011,18.154,0,1,1,Jumping
26.81490837,-2.0495009669695095,0.6419143640527274,-0.565545053481615,17.785,0,1,1,Jumping
26.82497137,-2.0236853694843093,0.6800007758533578,-0.5608757369909472,17.744,0,1,1,Jumping
26.83503337,-1.9838810245933356,0.7196157392981607,-0.5557548340227779,17.628,0,1,1,Jumping
26.84509637,-1.9117753902381218,0.727258497519023,-0.5508531477912598,17.152,0,1,1,Jumping
26.85515938,-1.8478086634644486,0.6994898093165567,-0.546707759301188,16.582,0,1,1,Jumping
26.86522238,-1.7926166964271242,0.6503213980956759,-0.5428144700582649,16.008,0,1,1,Jumping
26.87528537,-1.7117363023355616,0.5915995390987172,-0.5385682418693335,15.245,0,1,1,Jumping
26.88534737,-1.6339079985870766,0.5532583686907246,-0.5346376857811797,14.56,0,1,1,Jumping
26.89541037,-1.574265066466097,0.5209040255557409,-0.5316629146648245,14.011,0,1,1,Jumping
26.90547337,-1.4912227750481875,0.48396402748823975,-0.5291945342101334,13.296,0,1,1,Jumping
26.91553638,-1.3917754980362345,0.45364775321215267,-0.5268204169522022,12.5,0,1,1,Jumping
26.92559837,-1.2859696994762024,0.4205291342550827,-0.5244397231921716,11.647,0,1,1,Jumping
26.93566137,-1.163886085753089,0.37174286094524506,-0.5222212498172627,10.618,0,1,1,Jumping
26.94572437,-1.0470164596993998,0.3316183802857179,-0.5196673748352776,9.668,0,1,1,Jumping
26.95578737,-0.9384129116582134,0.29531527873662194,-0.5161292167057292,8.803,0,1,1,Jumping
26.96585038,-0.8439252814537619,0.25926693579488813,-0.511398519528799,8.036,0,1,1,Jumping
26.97591238,-0.7719468175295094,0.2135377657733954,-0.5058413752546942,7.363,0,1,1,Jumping
26.98597537,-0.7034019552412196,0.14628149342980706,-0.5000014413903094,6.606,0,1,1,Jumping
26.99603837,-0.6249377993379267,0.08157280715983957,-0.49436537909101025,5.8,0,1,1,Jumping
27.00610137,-0.5457106208488645,0.05036487775798522,-0.4886591674359827,5.148,0,1,1,Jumping
27.01616438,-0.4658475902049942,0.03431508549417434,-0.48243121994772564,4.574,0,1,1,Jumping
27.02622638,-0.3856030482682393,0.013934396905208242,-0.47542943737909027,3.995,0,1,1,Jumping
27.03628937,-0.3112083461557169,0.0003048114113371096,-0.46782700095203084,3.513,0,1,1,Jumping
27.04635237,-0.25118390274185265,0.00017743210765608526,-0.45974009553697265,3.222,0,1,1,Jumping
27.05641537,-0.20311347983837663,-0.0016058781438784816,-0.4515698877619869,3.011,0,1,1,Jumping
27.06647737,-0.1589853402947095,-0.006318912380076891,-0.44416255423054707,2.826,0,1,1,Jumping
27.07654038,-0.12426781264219905,-0.014725946423025403,-0.4376035894699468,2.664,0,1,1,Jumping
27.08660337,-0.0863710242156492,-0.02020325648131007,-0.43150278768894734,2.544,0,1,1,Jumping
27.09666637,-0.043896100274482555,-0.013070015475171917,-0.4255094021089069,2.552,0,1,1,Jumping
27.10672937,-0.01757182106543617,0.00017743210765608526,-0.4193910629889754,2.649,0,1,1,Jumping
27.11679137,-0.016681628048705134,0.014061776208889265,-0.41294828309880016,2.763,0,1,1,Jumping
27.12685438,-0.03880928303601949,0.026544947969631007,-0.40624682745937674,2.883,0,1,1,Jumping
27.13691738,-0.05508709819910131,0.034187706190493314,-0.4008234053946291,2.982,0,1,1,Jumping
27.14698037,-0.06348034664256537,0.027054465184355163,-0.39820814972638174,2.924,0,1,1,Jumping
27.15704337,-0.06653243698564322,0.012660603868397827,-0.3985172453250597,2.785,0,1,1,Jumping
27.16710537,-0.06602375526179691,0.0029797767886389037,-0.4010141239555155,2.696,0,1,1,Jumping
27.17716837,-0.0469481906175604,0.0031071560923199844,-0.4042015353064222,2.678,0,1,1,Jumping
27.18723138,-0.022149956580052935,0.0117689487426306,-0.40760816339398,2.74,0,1,1,Jumping
27.19729437,-0.001548346764277502,0.021322396518708445,-0.4111090546782976,2.838,0,1,1,Jumping
27.20735637,0.00926113986745652,0.02272356885919988,-0.41416493598721366,2.886,0,1,1,Jumping
27.21741937,0.0017580844407234927,0.01801053462300147,-0.4172076642919306,2.885,0,1,1,Jumping
27.22748237,-0.03067037545447858,0.019666465570854958,-0.42115356555165,2.956,0,1,1,Jumping
27.23754538,-0.07734192361737724,0.032277016635277725,-0.4266361761352934,3.162,0,1,1,Jumping
27.24760837,-0.1352044697048947,0.05278508452792491,-0.432754515255225,3.469,0,1,1,Jumping
27.25767037,-0.19421154967106627,0.08042639342671024,-0.438346734207194,3.835,0,1,1,Jumping
27.26773337,-0.2563978904112773,0.13061383907703938,-0.4433733739786032,4.372,0,1,1,Jumping
27.27779637,-0.324688411837644,0.18041914681632532,-0.44815229883759666,4.948,0,1,1,Jumping
27.28785938,-0.3853487074063161,0.2075509385003865,-0.4527361208009707,5.389,0,1,1,Jumping
27.29792237,-0.4561826374519144,0.22767686848199062,-0.45740324512427216,5.867,0,1,1,Jumping
27.30798437,-0.5309588508573215,0.24550997099733593,-0.46241892405884877,6.363,0,1,1,Jumping
27.31804737,-0.6164173804635011,0.2595216944022502,-0.4680045665087182,6.944,0,1,1,Jumping
27.32811037,-0.715610316613531,0.27582624527342314,-0.4736055541301532,7.607,0,1,1,Jumping
27.33817337,-0.8303180453408733,0.3111103123930708,-0.4788777166466117,8.444,0,1,1,Jumping
27.34823538,-0.9787259382730332,0.3702143093010725,-0.4836961005182023,9.587,0,1,1,Jumping
27.35829837,-1.1299315806863477,0.4550489255526441,-0.48796425038079877,10.864,0,1,1,Jumping
27.36836137,-1.2438762868279207,0.5425585071815174,-0.4920701798582735,11.95,0,1,1,Jumping
27.37842437,-1.3148373873044805,0.6192408479975026,-0.49643478508499644,12.752,0,1,1,Jumping
27.38848737,-1.3608730833125713,0.6670080868778919,-0.5010909485714653,13.293,0,1,1,Jumping
27.39854938,-1.4004230873416217,0.7024195333012205,-0.5051245365258451,13.691,0,1,1,Jumping
27.40861237,-1.445695760763943,0.7382131176355924,-0.5083864815672132,14.108,0,1,1,Jumping
27.41867537,-1.517165542964349,0.7910755286632232,-0.5110894239301209,14.783,0,1,1,Jumping
27.42873837,-1.5773171568091748,0.8489057325344147,-0.5133583171544596,15.416,0,1,1,Jumping
27.43880137,-1.5915602450768715,0.8889028338902607,-0.5156754380608616,15.691,0,1,1,Jumping
27.44886338,-1.58660059826937,0.8969277300221662,-0.5187795470518407,15.711,0,1,1,Jumping
27.45892638,-1.588380984302832,0.9025324193841318,-0.5228394410146187,15.765,0,1,1,Jumping
27.46898937,-1.5727390212945582,0.9529746236418231,-0.5274057256390606,15.915,0,1,1,Jumping
27.47905237,-1.5483222985499354,1.028765309332041,-0.5316957971753222,16.138,0,1,1,Jumping
27.48911537,-1.540946413554164,1.088378823454767,-0.5353501401752956,16.395,0,1,1,Jumping
