"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.995761002E2,-4.730163574E-2,-1.007629623E1,2.384286850E1,2.588467426E1
2.995861632E2,5.197192383E-1,-1.041010208E1,1.717722977E1,2.009222626E1
2.995962262E2,5.676196289E-1,-1.094943054E1,1.076890594E1,1.536819952E1
2.996062882E2,3.218307495E-1,-1.196312256E1,4.924908600E0,1.294119782E1
2.996163512E2,-1.137634277E-2,-1.358829300E1,-4.981640625E-1,1.359742636E1
2.996264142E2,4.490661621E-2,-1.548814224E1,-5.250481567E0,1.635396354E1
2.996364772E2,5.083428955E-1,-1.723770401E1,-8.602161713E0,1.927158629E1
2.996465402E2,7.343728638E-1,-1.840542572E1,-1.124701172E1,2.158226754E1
2.996566022E2,5.146298218E-1,-1.906375671E1,-1.361823074E1,2.343390434E1
2.996666652E2,3.150947571E-1,-1.921015228E1,-1.565100357E1,2.478070112E1
2.996767282E2,4.517605591E-1,-1.888772278E1,-1.711630646E1,2.549349145E1
2.996867912E2,7.729925537E-1,-1.785008057E1,-1.780412613E1,2.522319966E1
2.996968542E2,1.093925171E0,-1.673115738E1,-1.791699142E1,2.453868133E1
2.997069172E2,1.491947479E0,-1.600860992E1,-1.767120255E1,2.389085386E1
2.997169792E2,1.836081848E0,-1.519580017E1,-1.741822861E1,2.318788967E1
2.997270422E2,2.030677185E0,-1.412687302E1,-1.695224762E1,2.216011937E1
2.997371052E2,2.148332520E0,-1.320374268E1,-1.602597382E1,2.087548778E1
2.997471682E2,2.223476257E0,-1.237656281E1,-1.486349121E1,1.946911720E1
2.997572312E2,2.280956726E0,-1.143936172E1,-1.405083115E1,1.826164330E1
2.997672942E2,2.336191864E0,-1.043584854E1,-1.345387253E1,1.718637289E1
2.997773562E2,2.130968628E0,-9.500443726E0,-1.270512955E1,1.600686650E1
2.997874192E2,1.702260132E0,-8.786278839E0,-1.164323776E1,1.468541355E1
2.997974822E2,1.305585022E0,-8.281827850E0,-1.060799057E1,1.352119406E1
2.998075452E2,1.033301239E0,-7.900121613E0,-9.542805634E0,1.243160377E1
2.998176082E2,8.393046570E-1,-7.630981293E0,-8.338260498E0,1.133414734E1
2.998276712E2,5.941145325E-1,-7.395670624E0,-7.142546997E0,1.029878117E1
2.998377332E2,4.114942932E-1,-7.221582642E0,-5.953868866E0,9.368518446E0
2.998477962E2,3.101550293E-1,-7.146887970E0,-4.721182251E0,8.571100609E0
2.998578592E2,2.206411743E-1,-7.101981354E0,-3.538791046E0,7.937875266E0
2.998679222E2,6.706054688E-2,-6.982978821E0,-2.445764008E0,7.399206168E0
2.998779852E2,-9.684860229E-2,-6.820416870E0,-1.304836578E0,6.944786853E0
2.998880482E2,-2.366578674E-1,-6.567742310E0,-1.543290710E-1,6.573816506E0
2.998981102E2,-3.727249146E-1,-6.287974091E0,1.107846222E0,6.395691149E0
2.999081732E2,-5.481600952E-1,-6.053112488E0,2.705623627E0,6.652897826E0
2.999182362E2,-6.837780762E-1,-5.767207031E0,5.008135529E0,7.668745065E0
2.999282992E2,-6.587800598E-1,-5.465135193E0,8.087232513E0,9.782894437E0
2.999383622E2,-3.694317627E-1,-5.087021484E0,1.190294769E1,1.294968846E1
2.999484242E2,-1.583706665E-1,-4.302652588E0,1.625829071E1,1.681873709E1
2.999584872E2,-2.736309814E-1,-3.160527649E0,2.071602081E1,2.095751243E1
2.999685502E2,-2.570155334E-1,-2.527494049E0,2.669937836E1,2.681997554E1
2.999786132E2,-6.489006042E-1,-1.848805389E0,3.301818832E1,3.307627418E1
2.999886762E2,-8.345146179E-1,-8.776249695E-1,3.825085693E1,3.827002347E1
2.999987392E2,-5.013075256E-1,7.012916565E-1,4.378125641E1,4.378974231E1
3.000088012E2,-3.906875610E-1,2.003433838E0,4.828329437E1,4.832642030E1
3.000188642E2,-9.464817810E-1,3.310515747E0,5.088338745E1,5.099974961E1
3.000289272E2,-1.898801422E0,4.810396729E0,5.265779755E1,5.291114255E1
3.000389902E2,-2.571203156E0,6.483168182E0,5.352569275E1,5.397816540E1
3.000490532E2,-2.763104095E0,8.380772095E0,5.332525955E1,5.405048928E1
3.000591162E2,-2.904709625E0,9.934690704E0,5.331957138E1,5.431493450E1
3.000691782E2,-2.939138031E0,1.082982925E1,5.220723450E1,5.339961674E1
3.000792412E2,-2.742147675E0,1.099298996E1,5.022430801E1,5.148637021E1
3.000893042E2,-2.383493500E0,1.070379135E1,4.741914139E1,4.867059852E1
3.000993672E2,-1.969005432E0,1.005968079E1,4.367722275E1,4.486394930E1
3.001094297E2,-1.410217438E0,8.823401642E0,3.946498215E1,4.046388446E1
3.001194917E2,-8.535250854E-1,6.845863953E0,3.462539612E1,3.530598270E1
3.001295547E2,-3.626957703E-1,4.378395081E0,2.937072327E1,2.969749614E1
3.001396177E2,-7.708969116E-2,2.341730347E0,2.375694717E1,2.387220524E1
3.001496807E2,1.927990723E-1,7.629634094E-1,1.791684174E1,1.793411560E1
3.001597437E2,4.990621948E-1,-8.101153564E-1,1.233240463E1,1.236905631E1
3.001698067E2,7.432044983E-1,-2.750979309E0,7.069798279E0,7.622485670E0
3.001798687E2,1.030008087E0,-4.929099884E0,2.670446777E0,5.699844587E0
3.001899317E2,1.388811951E0,-7.138655090E0,-9.610015869E-1,7.335715315E0
3.001999947E2,1.424138489E0,-8.962761841E0,-4.208049316E0,1.000334690E1
3.002100577E2,1.353186035E0,-1.012853760E1,-6.862030334E0,1.230877113E1
3.002201207E2,1.483714600E0,-1.071696396E1,-9.091793518E0,1.413207115E1
3.002301837E2,1.474134521E0,-1.074106384E1,-1.108953918E1,1.550875251E1
3.002402457E2,1.392554169E0,-1.047850983E1,-1.218690720E1,1.613254730E1
3.002503087E2,1.166075134E0,-1.015862503E1,-1.248793121E1,1.614019268E1
3.002603717E2,9.008267212E-1,-9.966574402E0,-1.238060440E1,1.591927949E1
3.002704347E2,6.559359741E-1,-9.812245331E0,-1.173364975E1,1.530976639E1
3.002804977E2,4.339476013E-1,-9.338181152E0,-1.121318207E1,1.459881467E1
3.002905607E2,4.737648010E-1,-8.649463348E0,-1.052760773E1,1.363334859E1
3.003006237E2,7.207511902E-1,-8.039332123E0,-1.002749771E1,1.287249213E1
3.003106857E2,7.960446167E-1,-7.403155060E0,-9.453142090E0,1.203338220E1
3.003207487E2,6.222560120E-1,-6.790628815E0,-8.460556183E0,1.086650142E1
3.003308117E2,4.486170959E-1,-6.104755096E0,-7.852071533E0,9.956119698E0
3.003408747E2,3.068618774E-1,-5.481301575E0,-7.422015839E0,9.231746870E0
3.003509377E2,2.050735474E-1,-4.965324554E0,-6.656358032E0,8.306840876E0
3.003610007E2,8.232879639E-2,-4.421804810E0,-5.985602875E0,7.442215905E0
3.003710627E2,-3.607498169E-2,-3.850442963E0,-5.451214142E0,6.674050347E0
3.003811257E2,-6.436614990E-3,-3.450624390E0,-4.861590271E0,5.961703622E0
3.003911887E2,1.513352966E-1,-3.220253448E0,-4.058061218E0,5.182740153E0
3.004012517E2,2.909948730E-1,-3.012784882E0,-3.273692322E0,4.458543728E0
3.004113147E2,3.417393494E-1,-2.831212463E0,-2.451003113E0,3.760314622E0
3.004213777E2,2.408491516E-1,-2.656525726E0,-1.677711182E0,3.151166777E0
3.004314397E2,5.508544922E-2,-2.216440887E0,-1.016386414E0,2.438992816E0
3.004415027E2,3.472778320E-2,-1.919458466E0,-1.034349060E-1,1.922557047E0
3.004515657E2,-4.146377563E-2,-1.347497864E0,1.073866882E0,1.723560216E0
3.004616287E2,-2.859054565E-1,-5.569917297E-1,2.455493774E0,2.534054339E0
3.004716917E2,-6.108796692E-1,6.538403320E-1,4.323309631E0,4.414939107E0
3.004817547E2,-7.455995178E-1,2.287692719E0,7.175328827E0,7.568011654E0
3.004918167E2,-6.695576477E-1,4.420457611E0,1.078911392E1,1.167877272E1
3.005018797E2,-9.551637268E-1,7.472161560E0,1.521211624E1,1.697509990E1
3.005119427E2,-1.666634216E0,1.119581818E1,2.070015381E1,2.359280361E1
3.005220057E2,-2.688110046E0,1.476349915E1,2.594794098E1,2.997469739E1
3.005320687E2,-3.223546600E0,1.703173233E1,3.166290665E1,3.609724112E1
3.005421317E2,-2.796334991E0,1.766955597E1,3.745481232E1,4.150777835E1
3.005521937E2,-2.075733490E0,1.836486008E1,4.321543304E1,4.700160006E1
3.005622567E2,-1.660197601E0,2.000305344E1,4.811264923E1,5.213161631E1
3.005723197E2,-1.317111053E0,2.128663422E1,5.080884247E1,5.510348492E1
3.005823827E2,-1.235381012E0,2.171683960E1,5.107079773E1,5.551012222E1
3.005924457E2,-1.473535767E0,2.223476257E1,4.928800507E1,5.409125084E1
3.006025087E2,-1.648521881E0,2.242905853E1,4.620935715E1,5.139148742E1
3.006125707E2,-2.023791504E0,2.139845169E1,4.159175949E1,4.681734640E1
3.006226337E2,-2.400108948E0,1.995275803E1,3.646417236E1,4.163542893E1
3.006326967E2,-2.709665222E0,1.817310883E1,3.166200851E1,3.660719811E1
3.006427597E2,-2.720293121E0,1.585428085E1,2.682796097E1,3.128094797E1
3.006528227E2,-2.615660706E0,1.341360626E1,2.237457184E1,2.621808496E1
3.006628857E2,-2.284998322E0,1.100077377E1,1.810949112E1,2.131177866E1
3.006729477E2,-1.532363434E0,8.580905914E0,1.428434555E1,1.673387617E1
3.006830107E2,-4.644841003E-1,5.797743530E0,1.092667786E1,1.237828197E1
3.006930737E2,5.138813782E-1,2.779420166E0,8.193511505E0,8.667345690E0
3.007031367E2,1.295705566E0,-3.125500488E-1,5.763315125E0,5.915432501E0
3.007131997E2,1.832788696E0,-3.168760529E0,3.539389801E0,5.091899239E0
3.007232627E2,2.096839600E0,-5.589975586E0,1.433718567E0,6.140041717E0
3.007333257E2,2.042203217E0,-7.520960083E0,-5.158273315E-1,7.810346496E0
3.007433877E2,1.807640991E0,-9.013206940E0,-2.151026917E0,9.440994761E0
3.007534507E2,1.497785339E0,-9.810000000E0,-3.640279999E0,1.057029325E1
3.007635137E2,1.347797241E0,-9.848170624E0,-4.953948212E0,1.110606253E1
3.007735767E2,1.375938721E0,-9.571246490E0,-6.123466187E0,1.144547093E1
3.007836397E2,1.293909302E0,-9.062454529E0,-7.145540771E0,1.161296845E1
3.007937017E2,1.088686066E0,-8.599916382E0,-8.066425781E0,1.184107360E1
3.008037647E2,9.813592529E-1,-8.173453217E0,-8.550818481E0,1.186949452E1
3.008138277E2,8.241860962E-1,-7.514523468E0,-8.887169037E0,1.166743841E1
3.008238907E2,5.334906006E-1,-6.680008850E0,-8.998387756E0,1.121954155E1
3.008339537E2,8.981323242E-2,-5.809119873E0,-8.891360321E0,1.062121596E1
3.008440167E2,-2.612068176E-1,-5.108426971E0,-8.413553925E0,9.846428021E0
3.008540797E2,-3.787124634E-1,-4.645888824E0,-7.640711060E0,8.950316843E0
3.008641417E2,-3.341052246E-1,-4.391867065E0,-6.680757294E0,8.002039780E0
3.008742047E2,-2.622546387E-1,-4.157604218E0,-5.631888428E0,7.005185050E0
3.008842677E2,-2.799179077E-1,-3.997586975E0,-4.606520691E0,6.105660368E0
3.008943307E2,-3.070115662E-1,-3.899391174E0,-3.575913849E0,5.299685603E0
3.009043937E2,-3.451821899E-1,-3.752396851E0,-2.664908295E0,4.615340625E0
3.009144567E2,-5.146298218E-1,-3.559897156E0,-1.975442047E0,4.103667006E0
3.009245187E2,-5.770500183E-1,-3.127147064E0,-1.517693939E0,3.523553658E0
3.009345817E2,-4.622387695E-1,-2.693349152E0,-1.073866882E0,2.936151293E0
3.009446447E2,-4.923262024E-1,-2.289488983E0,-7.500901794E-1,2.459020165E0
3.009547077E2,-4.376898193E-1,-1.782044220E0,-4.140390015E-1,1.881138558E0
3.009647707E2,-4.400848389E-1,-1.214424591E0,-1.582209778E-1,1.301359147E0
3.009748337E2,-5.510041809E-1,-5.966592407E-1,1.896556091E-1,8.340126540E-1
3.009848967E2,-7.503895569E-1,1.920506287E-1,6.506968689E-1,1.011619665E0
3.009949587E2,-8.536747742E-1,8.095166016E-1,1.384920044E0,1.817162975E0
3.010050217E2,-1.026116180E0,1.631607056E0,2.498005371E0,3.155168273E0
3.010150847E2,-1.554816742E0,3.238365784E0,3.914659424E0,5.313099515E0
3.010251477E2,-1.963167572E0,4.996908875E0,5.751639404E0,7.867940077E0
3.010352107E2,-2.271526337E0,7.520061951E0,8.445287933E0,1.153403884E1
3.010452737E2,-2.285746765E0,1.074854828E1,1.138592285E1,1.582387966E1
3.010553357E2,-1.816472626E0,1.396416138E1,1.426817917E1,2.004690282E1
3.010653987E2,-1.535806274E0,1.651051620E1,1.690494598E1,2.367980247E1
3.010754617E2,-1.861229553E0,1.875030853E1,1.885778503E1,2.665810012E1
3.010855247E2,-1.932930450E0,2.110685806E1,2.077215408E1,2.967689442E1
3.010955877E2,-1.319955139E0,2.367357056E1,2.335413483E1,3.328056246E1
3.011056515E2,-1.281934204E0,2.627052017E1,2.594539627E1,3.694519147E1
3.011157135E2,-2.310894470E0,2.790033096E1,2.824042374E1,3.976544020E1
3.011257765E2,-3.601360931E0,2.863440445E1,3.026675995E1,4.182075653E1
3.011358395E2,-4.551435242E0,2.861105301E1,3.211361938E1,4.325034644E1
3.011459025E2,-4.872966614E0,2.750575150E1,3.346231476E1,4.358943310E1
3.011559655E2,-5.022805023E0,2.612128052E1,3.379716843E1,4.300928341E1
3.011660285E2,-4.725373535E0,2.492436951E1,3.281985077E1,4.148127234E1
3.011760915E2,-4.231700134E0,2.357462631E1,3.028771637E1,3.861367704E1
3.011861535E2,-3.650907898E0,2.158496384E1,2.689846436E1,3.468093391E1
3.011962165E2,-2.914589081E0,1.923859314E1,2.310654968E1,3.020812695E1
3.012062795E2,-1.926044769E0,1.640797943E1,1.936552917E1,2.545496332E1
3.012163425E2,-1.044976959E0,1.304597076E1,1.560939011E1,2.037013474E1
3.012264055E2,-4.303550720E-1,9.593101044E0,1.227731918E1,1.558670457E1
3.012364685E2,1.082249451E-1,6.317163391E0,8.906029816E0,1.091950700E1
3.012465305E2,4.144880676E-1,3.250490570E0,6.318061523E0,7.117260057E0
3.012565935E2,5.694158936E-1,4.737648010E-1,4.058959351E0,4.125995462E0
3.012666565E2,6.894662476E-1,-2.080074463E0,1.933828583E0,2.922630060E0
3.012767195E2,6.945556641E-1,-4.248465271E0,-1.571731567E-2,4.304893932E0
3.012867825E2,6.412664795E-1,-5.841752014E0,-1.804198151E0,6.147554006E0
3.012968455E2,5.739065552E-1,-7.020850067E0,-3.362757111E0,7.805756836E0
3.013069085E2,4.248165894E-1,-7.689060516E0,-4.861290894E0,9.106825457E0
3.013169705E2,2.624043274E-1,-7.797584839E0,-6.233337708E0,9.986274797E0
3.013270335E2,1.749861145E-1,-7.519014130E0,-7.712262268E0,1.077242697E1
3.013370965E2,1.279838562E-1,-7.064409485E0,-8.493188324E0,1.104791877E1
3.013471595E2,1.178050232E-1,-6.656058655E0,-8.893755341E0,1.110926995E1
3.013572225E2,8.831634521E-2,-6.203549652E0,-9.106912079E0,1.101942266E1
3.013672855E2,-1.841171265E-2,-5.731880493E0,-9.013656006E0,1.068179702E1
3.013773485E2,-1.040336609E-1,-5.316793671E0,-8.603209534E0,1.011406606E1
3.013874105E2,-8.981323242E-2,-4.988975372E0,-7.939489746E0,9.377283141E0
3.013974735E2,-8.622070312E-2,-4.737498322E0,-7.104825439E0,8.539898646E0
3.014075365E2,-8.457412720E-2,-4.523742828E0,-6.145021362E0,7.631034629E0
3.014175995E2,-1.053808594E-1,-4.288132782E0,-5.144352264E0,6.698025687E0
3.014276625E2,-1.202000427E-1,-4.120780792E0,-4.098028107E0,5.812840678E0
3.014377255E2,-1.239422607E-1,-3.995341644E0,-3.061733093E0,5.035109341E0
3.014477875E2,-1.640588379E-1,-3.724854126E0,-2.172731781E0,4.315346678E0
3.014578505E2,-3.035687256E-1,-3.307671661E0,-1.380279694E0,3.596945624E0
3.014679135E2,-4.077520752E-1,-2.934347992E0,-6.378236389E-1,3.030425529E0
3.014779765E2,-4.291575623E-1,-2.418221283E0,1.782792664E-1,2.462469062E0
3.014880395E2,-4.998106384E-1,-1.901495819E0,1.048419800E0,2.228156435E0
3.014981025E2,-6.761439514E-1,-1.219214630E0,2.028132477E0,2.461092501E0
3.015081655E2,-7.887098694E-1,-3.680845642E-1,3.095263367E0,3.215307888E0
3.015182275E2,-9.072633362E-1,5.614823914E-1,4.260889435E0,4.392444423E0
3.015282905E2,-9.767189026E-1,2.135010223E0,5.504054260E0,5.983883502E0
3.015383535E2,-9.862989807E-1,4.033063202E0,7.237898712E0,8.344193325E0
3.015484165E2,-7.167095947E-1,6.762187958E0,9.895023193E0,1.200634593E1
3.015584795E2,-1.065783691E-1,1.014949402E1,1.316153046E1,1.662075425E1
3.015685425E2,3.379971313E-1,1.433299438E1,1.666709061E1,2.198501488E1
3.015786045E2,-8.367599487E-2,1.872246643E1,1.965682343E1,2.714642625E1
3.015886675E2,-1.301693115E0,2.154918823E1,2.211561035E1,3.090569753E1
3.015987305E2,-2.404449921E0,2.348511246E1,2.523093201E1,3.455331846E1
3.016087935E2,-2.795287170E0,2.632695282E1,2.972578491E1,3.980633572E1
3.016188565E2,-2.947520599E0,2.821497665E1,3.522909073E1,4.523120183E1
3.016289195E2,-3.768862610E0,2.797876785E1,4.063539825E1,4.947980767E1
3.016389825E2,-4.548890533E0,2.717643631E1,4.355013702E1,5.153509028E1
3.016490445E2,-4.488865356E0,2.573478424E1,4.437866409E1,5.149655191E1
3.016591075E2,-4.432881775E0,2.405467804E1,4.282564362E1,4.931849275E1
3.016691705E2,-4.620890808E0,2.199795502E1,3.870995224E1,4.476296526E1
3.016792335E2,-4.424798584E0,2.011651749E1,3.256088928E1,3.852875068E1
3.016892965E2,-3.789819031E0,1.823448120E1,2.574077179E1,3.177178568E1
3.016993595E2,-3.087928619E0,1.595891327E1,1.969155121E1,2.553388738E1
3.017094225E2,-2.488425293E0,1.350132385E1,1.457893295E1,2.002556597E1
3.017194845E2,-1.865570526E0,1.056757462E1,1.057146652E1,1.506352851E1
3.017295475E2,-1.254541168E0,7.216493225E0,7.474706268E0,1.046531805E1
3.017396105E2,-6.271957397E-1,3.804787903E0,4.906197510E0,6.240237134E0
3.017496735E2,9.924362183E-2,4.424798584E-1,2.551144867E0,2.591134472E0
3.017597365E2,9.084608459E-1,-2.679278412E0,2.872526550E-1,2.843650472E0
3.017697995E2,1.561253357E0,-5.368885345E0,-1.589544525E0,5.812838695E0
3.017798625E2,1.870510254E0,-7.338190155E0,-3.061284027E0,8.168188493E0
3.017899245E2,1.920206909E0,-8.626111908E0,-4.666545868E0,9.993680581E0
3.017999875E2,1.728006592E0,-9.346264343E0,-5.892646179E0,1.118310972E1
3.018100505E2,1.462009735E0,-9.620793457E0,-7.051685944E0,1.201762929E1
3.018201135E2,1.135239258E0,-9.435329132E0,-8.011490021E0,1.242972954E1
3.018301765E2,8.258326721E-1,-8.943601685E0,-8.639284515E0,1.246223285E1
3.018402395E2,5.748046875E-1,-8.438102875E0,-9.043743439E0,1.238229688E1
3.018503025E2,3.359014893E-1,-7.903414764E0,-9.210047607E0,1.214091313E1
3.018603655E2,1.227447510E-1,-7.233857117E0,-9.191336517E0,1.169719719E1
3.018704275E2,-3.607498169E-2,-6.419550476E0,-8.921747131E0,1.099133757E1
3.018804905E2,-2.311193848E-1,-5.481451263E0,-8.375532990E0,1.001245609E1
3.018905535E2,-4.828958130E-1,-4.613855438E0,-7.452402649E0,8.778334444E0
3.019006165E2,-6.842271423E-1,-3.930227051E0,-6.195316772E0,7.368636330E0
3.019106795E2,-8.146060181E-1,-3.393143921E0,-4.635260925E0,5.801952471E0
3.019207425E2,-9.128018188E-1,-2.966531067E0,-2.964136047E0,4.291808038E0
3.019308055E2,-9.916877747E-1,-2.603236542E0,-1.404229889E0,3.119638876E0
3.019408675E2,-1.021026764E0,-2.192191315E0,1.402583313E-1,2.422368843E0
3.019509305E2,-1.000070343E0,-1.719474335E0,1.632355499E0,2.573192017E0
3.019609935E2,-1.008602600E0,-1.173260193E0,3.011587372E0,3.385775714E0
3.019710565E2,-9.690847778E-1,-5.089416504E-1,4.333338776E0,4.469448719E0
3.019811195E2,-9.461824036E-1,4.034111023E-1,5.519322510E0,5.614349706E0
3.019911825E2,-9.566606140E-1,1.594633942E0,6.751260681E0,7.002683609E0
3.020012455E2,-9.660910034E-1,2.932851105E0,8.210875397E0,8.772309970E0
3.020113075E2,-7.960446167E-1,4.425846405E0,1.011925690E1,1.107344407E1
3.020213705E2,-6.075865173E-1,6.424639893E0,1.250918701E1,1.407568538E1
3.020314335E2,-5.427713013E-1,9.160949707E0,1.497935028E1,1.756697285E1
3.020414965E2,-4.926255798E-1,1.280751663E1,1.818238953E1,2.224577378E1
3.020515595E2,-3.038681030E-1,1.746837433E1,2.103650436E1,2.734540095E1
3.020616225E2,-5.987548828E-3,2.276361282E1,2.260808624E1,3.208282513E1
3.020716845E2,-1.543290710E-1,2.703093887E1,2.247531235E1,3.515444693E1
3.020817475E2,-4.953199768E-1,3.101849670E1,2.043011536E1,3.714541820E1
3.020918105E2,-1.055305481E0,3.407514038E1,1.896376465E1,3.901093733E1
3.021018735E2,-1.772763519E0,3.478391647E1,2.123499161E1,4.079201398E1
3.021119361E2,-2.538720703E0,3.206047989E1,2.570649307E1,4.117211750E1
3.021219991E2,-3.113525391E0,2.716715561E1,3.065011276E1,4.107526989E1
3.021320621E2,-3.311413879E0,2.264760406E1,3.518433380E1,4.197400120E1
3.021421241E2,-2.552042999E0,1.898262543E1,3.790372879E1,4.246817217E1
3.021521871E2,-1.909878387E0,1.548035843E1,3.762635559E1,4.073121368E1
3.021622501E2,-2.298320618E0,1.228510300E1,3.308465012E1,3.536665247E1
3.021723131E2,-2.952011261E0,7.921377411E0,2.544813034E1,2.681547927E1
3.021823761E2,-2.634970551E0,2.491269379E0,1.734293518E1,1.771798221E1
3.021924391E2,-1.640139313E0,-1.923649750E0,9.551337891E0,9.880209554E0
3.022025021E2,-1.300495605E0,-3.732787628E0,3.458707581E0,5.252394732E0
3.022125651E2,-9.056167603E-1,-4.284989319E0,-1.684147797E0,4.692294639E0
3.022226271E2,-1.046324158E-1,-5.005441132E0,-5.696853333E0,7.584162891E0
3.022326901E2,3.740721130E-1,-6.686744843E0,-9.262588348E0,1.143013690E1
3.022427531E2,3.996688843E-1,-8.199798431E0,-1.139744888E1,1.404629028E1
3.022528161E2,1.901046753E-2,-9.469607849E0,-1.115480347E1,1.463227510E1
3.022628791E2,-1.537303162E-1,-1.149235153E1,-9.896969147E0,1.516732590E1
3.022729421E2,-3.091072083E-1,-1.267923340E1,-9.334139557E0,1.574752895E1
3.022830051E2,2.808160400E-1,-1.259585678E1,-9.438173218E0,1.574209577E1
3.022930671E2,4.182302856E-1,-1.234482880E1,-9.511520691E0,1.558969982E1
3.023031301E2,-1.190025330E-1,-1.143412262E1,-9.152567139E0,1.464659711E1
3.023131931E2,-3.112028503E-1,-9.893376617E0,-8.326435089E0,1.293465382E1
3.023232561E2,6.571334839E-2,-8.183033295E0,-7.483088837E0,1.108886697E1
3.023333191E2,5.282514954E-1,-6.340814209E0,-6.811435547E0,9.320977882E0
3.023433821E2,8.496331787E-1,-4.368515625E0,-6.216422882E0,7.645241576E0
3.023534451E2,1.028511200E0,-2.012265472E0,-5.458548889E0,5.907859477E0
3.023635081E2,1.157991943E0,7.758366394E-1,-4.200564880E0,4.425789551E0
3.023735701E2,1.218017120E0,4.025728455E0,-2.245480499E0,4.767833677E0
3.023836331E2,9.151968384E-1,7.796686707E0,5.358856201E-1,7.868486656E0
3.023936961E2,3.245251465E-1,1.149624344E1,4.430935822E0,1.232485789E1
3.024037591E2,8.607101440E-2,1.450259171E1,9.140142975E0,1.714277655E1
3.024138221E2,4.311035156E-2,1.693263840E1,1.467129089E1,2.240452807E1
3.024238851E2,1.916015625E-2,1.916898788E1,2.036604858E1,2.796831061E1
3.024339481E2,-1.445993042E-1,2.191906906E1,2.424672867E1,3.268593503E1
3.024440101E2,-1.135538635E0,2.515069885E1,2.493933838E1,3.543751825E1
3.024540731E2,-2.592758331E0,2.825584167E1,2.222937378E1,3.604524994E1
3.024641361E2,-3.396437073E0,3.140199921E1,1.766177216E1,3.618783683E1
3.024741991E2,-3.181633759E0,3.384132660E1,1.406520126E1,3.678570464E1
3.024842621E2,-2.845133514E0,3.295367249E1,1.260109589E1,3.539529534E1
3.024943251E2,-2.556234283E0,2.829730545E1,1.336705307E1,3.139983976E1
3.025043881E2,-2.032623138E0,2.202759338E1,1.613749191E1,2.738183837E1
3.025144511E2,-1.503473511E0,1.510089752E1,1.925116699E1,2.451336307E1
3.025245131E2,-6.289920044E-1,8.399782562E0,2.076422058E1,2.240769587E1
3.025345761E2,6.947053528E-1,2.502046967E0,1.965308121E1,1.982388598E1
3.025446391E2,1.541494446E0,-2.381547546E0,1.649210449E1,1.673432055E1
3.025547021E2,1.332828369E0,-6.085295563E0,1.196042816E1,1.348551428E1
3.025647651E2,4.306544495E-1,-7.876919861E0,5.688919830E0,9.726003217E0
3.025748281E2,-3.713777161E-1,-7.520660706E0,-1.486858063E0,7.675220241E0
3.025848911E2,-4.932243347E-1,-6.689139862E0,-7.494315491E0,1.005746623E1
3.025949541E2,-3.933819580E-1,-5.907764740E0,-1.173933792E1,1.314794617E1
3.026050161E2,-2.787203979E-1,-5.376519470E0,-1.412133453E1,1.511280039E1
3.026150791E2,-1.585203552E-1,-5.306614838E0,-1.526016632E1,1.615728832E1
3.026251421E2,7.484436035E-4,-5.336552582E0,-1.538036636E1,1.627987910E1
3.026352051E2,1.592687988E-1,-5.130580902E0,-1.439691147E1,1.528460947E1
3.026452681E2,1.323248291E-1,-4.923711090E0,-1.241997253E1,1.336099392E1
3.026553311E2,-9.580078125E-2,-4.807552643E0,-9.723928986E0,1.084788160E1
3.026653941E2,-3.007246399E-1,-4.646188202E0,-6.704857178E0,8.162880000E0
3.026754561E2,-3.276686096E-1,-4.100722504E0,-3.604803772E0,5.469725953E0
3.026855191E2,-3.857478333E-1,-2.836601257E0,-5.712121582E-1,2.919142239E0
3.026955821E2,-5.608836365E-1,-8.587641907E-1,2.627486115E0,2.820593851E0
3.027056451E2,-6.932084656E-1,1.530567169E0,5.887407074E0,6.122477921E0
3.027157081E2,-6.128256226E-1,4.480782166E0,9.331445160E0,1.036961103E1
3.027257711E2,-7.176077271E-1,8.253386993E0,1.299238220E1,1.540893744E1
3.027358341E2,-9.282197571E-1,1.313922684E1,1.637998764E1,2.101915481E1
3.027458971E2,-8.506809998E-1,1.934681808E1,1.863834137E1,2.687770074E1
3.027559591E2,-6.730004883E-1,2.583642288E1,1.989677444E1,3.261679491E1
3.027660221E2,-1.313967590E0,3.040028229E1,2.040930862E1,3.663937162E1
3.027760851E2,-2.117945709E0,3.263004547E1,2.142270126E1,3.909140175E1
3.027861481E2,-2.110012207E0,3.251239014E1,2.392025757E1,4.041888650E1
3.027962111E2,-1.954635315E0,3.002516235E1,2.629372192E1,3.995861342E1
3.028062741E2,-2.160008240E0,2.592773300E1,2.913152069E1,3.905839823E1
3.028163371E2,-2.121837616E0,2.114832184E1,3.147295166E1,3.797763023E1
3.028264001E2,-1.921703796E0,1.610950012E1,3.111639313E1,3.509186317E1
3.028364621E2,-1.650767212E0,1.173858948E1,2.740201721E1,2.985615619E1
3.028465251E2,-1.323847046E0,8.117319946E0,2.141282181E1,2.293801194E1
3.028565881E2,-1.054407349E0,4.664150848E0,1.427012512E1,1.505000163E1
3.028666511E2,-1.049317932E0,1.586251373E0,6.788982239E0,7.050357536E0
3.028767141E2,-1.168769531E0,-4.641847229E-1,-1.848655701E-1,1.271088098E0
