"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.689249795E2,-2.948867798E0,7.485034790E0,1.262384857E1,1.496940613E1
2.689349385E2,-2.609822845E0,7.464228058E0,1.348964813E1,1.563638329E1
2.689448975E2,-2.150877228E0,7.706424408E0,1.364218094E1,1.581532013E1
2.689548565E2,-1.484163666E0,7.844886475E0,1.299088531E1,1.524821586E1
2.689648155E2,-6.201603699E-1,7.697143707E0,1.172122559E1,1.403630113E1
2.689747735E2,-8.981323242E-3,7.505542145E0,1.043285477E1,1.285214776E1
2.689847325E2,3.306623840E-1,7.338040466E0,9.420509949E0,1.194580191E1
2.689946915E2,7.077282715E-1,6.987768860E0,8.603508911E0,1.110631165E1
2.690046505E2,9.383985901E-1,6.408323822E0,7.843988342E0,1.017228388E1
2.690146095E2,1.094673615E0,5.776487732E0,7.412435760E0,9.460989628E0
2.690245685E2,1.335223389E0,5.179678802E0,7.290439453E0,9.042256434E0
2.690345275E2,1.464404755E0,4.621339874E0,7.067852325E0,8.570635916E0
2.690444865E2,1.522334290E0,4.104764099E0,6.685247955E0,7.991190789E0
2.690544455E2,1.517993317E0,3.691772919E0,6.195616150E0,7.370152676E0
2.690644045E2,1.442250824E0,3.519930267E0,5.615722046E0,6.782796667E0
2.690743635E2,1.386117554E0,3.496279449E0,5.081333313E0,6.321806712E0
2.690843225E2,1.385518799E0,3.489693146E0,4.701123962E0,6.016492924E0
2.690942815E2,1.296454010E0,3.537892914E0,4.418661346E0,5.807068741E0
2.691042405E2,1.236279144E0,3.601061554E0,4.229005737E0,5.690388384E0
2.691141995E2,1.329535217E0,3.711232452E0,4.255949707E0,5.801208333E0
2.691241585E2,1.285377045E0,3.801644440E0,4.322112122E0,5.897910459E0
2.691341175E2,1.231788483E0,3.734434204E0,4.435426483E0,5.927588867E0
2.691440765E2,1.322200470E0,3.629951477E0,4.599485321E0,6.006665217E0
2.691540355E2,1.393452301E0,3.499871979E0,4.710254974E0,6.031360966E0
2.691639945E2,1.411564636E0,3.291205902E0,4.841082916E0,6.021680398E0
2.691739535E2,1.460512848E0,3.078198853E0,4.989424438E0,6.041751582E0
2.691839125E2,1.448837128E0,2.906655579E0,5.154082031E0,6.091989598E0
2.691938715E2,1.484163666E0,2.741548920E0,5.460195465E0,6.287492885E0
2.692038305E2,1.633103943E0,2.573149109E0,5.783672791E0,6.537506847E0
2.692137895E2,1.777254181E0,2.451003113E0,6.051914978E0,6.766958222E0
2.692237485E2,1.899998932E0,2.365979919E0,6.265670471E0,6.961787369E0
2.692337075E2,1.748214569E0,2.381846924E0,6.655759277E0,7.282072542E0
2.692436665E2,1.025367737E0,2.592608643E0,8.989406433E0,9.411823765E0
2.692536255E2,-1.605710907E0,6.086193695E0,1.397778305E1,1.532966015E1
2.692635845E2,-2.364932098E0,9.160350952E0,2.073892319E1,2.279490883E1
2.692735435E2,-6.152206421E-2,5.706283722E0,1.657084076E1,1.752593000E1
2.692835025E2,9.309141541E-1,3.165617065E0,9.269474030E0,9.839252073E0
2.692934615E2,2.685265961E0,2.769391022E0,6.435118103E0,7.502727831E0
2.693034205E2,3.878135376E0,2.340832214E0,4.898264008E0,6.671762866E0
2.693133795E2,4.245022430E0,1.839375000E0,4.016298065E0,6.126513362E0
2.693233385E2,4.519102478E0,1.604663086E0,3.766766968E0,6.098013137E0
2.693332975E2,4.971910858E0,1.524280243E0,3.723955994E0,6.396184494E0
2.693432555E2,5.095104675E0,1.698068848E0,3.968697052E0,6.677880334E0
2.693532145E2,5.040617981E0,1.921703796E0,4.833598480E0,7.243234732E0
2.693631735E2,4.687502289E0,2.290985870E0,6.129453735E0,8.049316559E0
2.693731325E2,4.277504883E0,2.754871216E0,7.675139465E0,9.208372780E0
2.693830915E2,3.950884094E0,3.122656403E0,9.170080719E0,1.046187596E1
2.693930505E2,3.761527863E0,3.430715790E0,1.032178574E1,1.150904703E1
2.694030095E2,3.796255646E0,3.756288757E0,1.049677185E1,1.177724422E1
2.694129685E2,3.629053345E0,3.960613861E0,9.727072449E0,1.111181483E1
2.694229275E2,3.708987122E0,3.864364014E0,8.854387207E0,1.034843309E1
2.694328865E2,3.916755066E0,3.811972961E0,8.425678711E0,1.004311554E1
2.694428455E2,3.835025024E0,3.816463623E0,8.698112183E0,1.024353294E1
2.694528045E2,4.227059784E0,3.827540588E0,9.369166718E0,1.096810769E1
2.694627635E2,4.677473145E0,4.128564606E0,9.749376068E0,1.157471963E1
2.694727225E2,4.767136688E0,4.770729218E0,1.023975632E1,1.226124214E1
2.694826815E2,4.686753845E0,5.140460358E0,1.056338333E1,1.264812483E1
2.694926405E2,4.601880341E0,4.890180817E0,1.038660095E1,1.236821129E1
2.695025995E2,5.304219818E0,4.671335907E0,1.008168503E1,1.231245305E1
2.695125585E2,5.862259369E0,4.385729828E0,1.026849655E1,1.261121455E1
2.695225175E2,6.002368011E0,3.914509735E0,1.075004517E1,1.291956962E1
2.695324765E2,5.949078827E0,3.520678711E0,1.073821976E1,1.277090760E1
2.695424355E2,6.236181793E0,2.819387054E0,1.069825287E1,1.270005989E1
2.695523945E2,6.497089233E0,2.116448822E0,1.102756805E1,1.297300202E1
2.695623535E2,6.743177490E0,1.616039429E0,1.164952469E1,1.355704435E1
2.695723125E2,6.931934967E0,1.240470428E0,1.216370544E1,1.405511364E1
2.695822715E2,6.749614105E0,9.398954773E-1,1.240200989E1,1.415099090E1
2.695922305E2,6.302493896E0,8.836125183E-1,1.252161118E1,1.404610077E1
2.696021895E2,5.943839722E0,7.961943054E-1,1.275976593E1,1.409875110E1
2.696121485E2,5.658233643E0,6.804849243E-1,1.283835251E1,1.404642171E1
2.696221075E2,5.388494568E0,4.505630493E-1,1.265633102E1,1.376305183E1
2.696320665E2,5.071453857E0,2.865042114E-1,1.223046661E1,1.324333955E1
2.696420255E2,4.319866791E0,4.306544495E-1,1.181537979E1,1.258768890E1
2.696519845E2,3.971391449E0,4.810995483E-1,1.107292374E1,1.177340422E1
2.696619435E2,4.008813629E0,5.051994324E-1,9.810598755E0,1.061007357E1
2.696719025E2,3.944447479E0,3.553610229E-1,8.037685547E0,8.960431704E0
2.696818615E2,4.511318665E0,2.293231201E-1,6.262377319E0,7.721525424E0
2.696918205E2,5.023104401E0,5.117857361E-1,5.615722046E0,7.551810151E0
2.697017795E2,5.664819946E0,5.998027039E-1,5.162763977E0,7.687917806E0
2.697117385E2,6.008355560E0,9.201365662E-1,4.440366211E0,7.527538770E0
2.697216965E2,6.153553619E0,1.405876465E0,3.745211792E0,7.339572341E0
2.697316555E2,6.107449493E0,1.924996948E0,3.231031036E0,7.172594658E0
2.697416145E2,5.961353302E0,2.420915680E0,3.300636292E0,7.231373718E0
2.697515735E2,5.528004456E0,3.008743286E0,3.984264679E0,7.448874711E0
2.697615322E2,4.655319214E0,3.632945251E0,4.620441742E0,7.497917716E0
2.697714912E2,4.054917755E0,3.826642456E0,4.845723267E0,7.386919822E0
2.697814502E2,3.788621521E0,3.516337738E0,4.833598480E0,7.076860772E0
2.697914092E2,4.033961334E0,2.991678772E0,4.064647522E0,6.460986411E0
2.698013682E2,3.757037201E0,2.398612061E0,3.027604065E0,5.388418573E0
2.698113272E2,3.418890381E0,1.949246521E0,1.912123718E0,4.375453182E0
2.698212862E2,3.260968781E0,1.648821259E0,9.328601074E-1,3.771307056E0
2.698312452E2,3.078797607E0,1.524729309E0,3.757186890E-2,3.435870460E0
2.698412042E2,3.132086792E0,1.394200745E0,-6.221063232E-1,3.484362161E0
2.698511632E2,3.092568970E0,1.264270935E0,-1.022673340E0,3.494026988E0
2.698611222E2,3.030747528E0,1.196611633E0,-1.244661713E0,3.488049994E0
2.698710812E2,3.292553101E0,9.744735718E-1,-1.227447510E0,3.646523283E0
2.698810402E2,3.653751984E0,8.777746582E-1,-8.062234497E-1,3.843226270E0
2.698909992E2,3.751199341E0,9.982740784E-1,-2.978805542E-2,3.881872610E0
2.699009582E2,4.257596283E0,9.551637268E-1,8.617579651E-1,4.447706223E0
2.699109172E2,4.862488403E0,6.282435608E-1,1.640887756E0,5.170202711E0
2.699208762E2,5.268743591E0,7.619155884E-2,2.129471741E0,5.683318932E0
2.699308352E2,5.778583374E0,-7.363188171E-1,2.164648590E0,6.214490706E0
2.699407942E2,6.230194244E0,-1.512754211E0,1.781744843E0,6.654198698E0
2.699507532E2,6.677613831E0,-2.194436646E0,1.144819336E0,7.121565135E0
2.699607122E2,6.996151428E0,-2.815644836E0,5.807922363E-1,7.563815854E0
2.699706712E2,7.625592499E0,-3.578757935E0,3.435356140E-1,8.430610063E0
2.699806302E2,8.470136261E0,-4.398752747E0,5.167254639E-1,9.558202719E0
2.699905892E2,9.402247925E0,-5.137316895E0,9.611512756E-1,1.075723490E1
2.700005482E2,1.050081345E1,-5.761818237E0,1.733245697E0,1.210246971E1
2.700105072E2,1.145328278E1,-6.248156891E0,2.380050659E0,1.326204328E1
2.700204662E2,1.211894852E1,-6.574927368E0,2.694846039E0,1.404851516E1
2.700304252E2,1.290436523E1,-6.864275665E0,2.836002502E0,1.488905077E1
2.700403842E2,1.359278366E1,-6.997648315E0,2.824177094E0,1.554692336E1
2.700503432E2,1.432012115E1,-6.991211700E0,2.695893860E0,1.616201580E1
2.700603022E2,1.495420258E1,-6.813531189E0,2.475851440E0,1.661873107E1
2.700702612E2,1.541030411E1,-6.380032654E0,2.155218201E0,1.681746874E1
2.700802202E2,1.564606384E1,-5.708978119E0,1.767524414E0,1.674860852E1
2.700901792E2,1.566612213E1,-4.880451050E0,1.273851013E0,1.645809471E1
2.701001382E2,1.549293228E1,-4.141437836E0,6.324348450E-1,1.604937481E1
2.701100972E2,1.516915558E1,-3.721411285E0,-1.830693054E-1,1.562004153E1
2.701200562E2,1.497755402E1,-3.806434479E0,-1.249751129E0,1.550412673E1
2.701300152E2,1.490600281E1,-3.862268372E0,-1.973795471E0,1.552423606E1
2.701399742E2,1.514520538E1,-3.749552765E0,-1.994751892E0,1.572944459E1
2.701499332E2,1.542512329E1,-3.482957153E0,-1.366807709E0,1.587241577E1
2.701598922E2,1.537303162E1,-3.084485779E0,-4.182302856E-1,1.568499506E1
2.701698512E2,1.497830246E1,-2.609074402E0,4.284091187E-1,1.520987667E1
2.701798102E2,1.453058350E1,-2.293081512E0,7.664062500E-1,1.473035838E1
2.701897692E2,1.394320496E1,-2.213147736E0,4.942721558E-1,1.412640408E1
2.701997282E2,1.341914474E1,-2.450853424E0,3.233276367E-2,1.364115734E1
2.702096872E2,1.312515610E1,-2.876418457E0,-1.613644409E-1,1.343761676E1
2.702196462E2,1.292157944E1,-3.133583679E0,9.145980835E-2,1.329642534E1
2.702296042E2,1.292951294E1,-3.228785706E0,6.494993591E-1,1.334238402E1
2.702395632E2,1.297456924E1,-3.209775238E0,1.142574005E0,1.341445413E1
2.702495222E2,1.309821213E1,-3.136876831E0,1.475631409E0,1.354919353E1
2.702594812E2,1.317724777E1,-2.954555969E0,1.662592621E0,1.360637623E1
2.702694402E2,1.308683578E1,-2.723137207E0,1.716181183E0,1.347687000E1
2.702793992E2,1.291065216E1,-2.349663849E0,1.724563751E0,1.323555739E1
2.702893582E2,1.255334518E1,-1.921105042E0,1.611698456E0,1.280135508E1
2.702993172E2,1.240769806E1,-1.768272858E0,1.417701874E0,1.261299483E1
2.703092762E2,1.236967712E1,-1.781146088E0,1.073268127E0,1.254325707E1
2.703192352E2,1.221205490E1,-1.718875580E0,6.164181519E-1,1.234782529E1
2.703291942E2,1.186687271E1,-1.528920593E0,9.310638428E-2,1.196532218E1
2.703391532E2,1.127320724E1,-1.174757080E0,-3.827540588E-1,1.134071234E1
2.703491122E2,1.047416885E1,-7.952961731E-1,-6.161187744E-1,1.052237195E1
2.703590712E2,9.816586304E0,-5.944139099E-1,-5.324427795E-1,9.848968975E0
2.703690302E2,9.535770264E0,-5.367837524E-1,-3.809577942E-1,9.558461182E0
2.703789892E2,8.742420044E0,-2.942880249E-1,-4.173321533E-1,8.757321496E0
2.703889482E2,8.416098633E0,-3.393443298E-1,-2.930905151E-1,8.428034932E0
2.703989072E2,8.292455750E0,-6.084846497E-1,2.200424194E-2,8.314779619E0
2.704088662E2,8.352181549E0,-9.551637268E-1,1.624122620E-1,8.408189586E0
2.704188252E2,8.531808014E0,-1.391057281E0,6.735992432E-2,8.644728203E0
2.704287842E2,8.669072571E0,-1.658700714E0,5.718109131E-2,8.826515562E0
2.704387432E2,8.568781128E0,-1.764530640E0,1.845661926E-1,8.750522446E0
2.704487022E2,8.787476349E0,-1.948348389E0,3.625460815E-1,9.008176380E0
2.704586612E2,9.202712860E0,-2.276615753E0,5.860313416E-1,9.498228046E0
2.704686202E2,9.494156799E0,-2.530787201E0,8.075706482E-1,9.858806598E0
2.704785792E2,9.769584045E0,-2.715203705E0,1.028960266E0,1.019195088E1
2.704885382E2,1.002839584E1,-2.958597565E0,1.096619568E0,1.051306793E1
2.704984972E2,1.028511200E1,-3.312012634E0,9.060658264E-1,1.084315046E1
2.705084562E2,1.037118301E1,-3.648063812E0,5.638774109E-1,1.100853144E1
2.705184152E2,1.051847672E1,-4.015549622E0,2.706372070E-1,1.126215946E1
2.705283742E2,1.050305878E1,-4.257745972E0,3.427871704E-2,1.133330576E1
2.705383332E2,1.034289185E1,-4.286186829E0,-1.395098877E-1,1.119670810E1
2.705482922E2,1.029259644E1,-4.359983368E0,-3.552113342E-1,1.118361174E1
2.705582512E2,1.024514511E1,-4.417763214E0,-5.472619629E-1,1.117045773E1
2.705682102E2,1.025756927E1,-4.410129089E0,-6.457571411E-1,1.118409443E1
2.705781692E2,1.017793488E1,-4.310137024E0,-6.198609924E-1,1.107031468E1
2.705881282E2,1.004396347E1,-4.202361145E0,-6.273454285E-1,1.090571427E1
2.705980872E2,9.910441132E0,-4.046834564E0,-7.451504517E-1,1.073074846E1
2.706080462E2,9.733958130E0,-3.860621796E0,-9.518705750E-1,1.051477052E1
2.706180052E2,9.545799408E0,-3.791465607E0,-1.116378479E0,1.033168905E1
2.706279642E2,9.322613525E0,-3.764371948E0,-1.135538635E0,1.011785882E1
2.706379232E2,9.104966125E0,-3.875440979E0,-1.091380463E0,9.955428782E0
2.706478822E2,8.979676666E0,-4.182602234E0,-1.010398865E0,9.957392246E0
2.706578412E2,8.963210907E0,-4.596042480E0,-9.660910034E-1,1.011909522E1
2.706678002E2,8.941356354E0,-5.040318604E0,-1.119671631E0,1.032503412E1
2.706777592E2,9.019643555E0,-5.515729980E0,-1.469793549E0,1.067415290E1
2.706877182E2,8.988208923E0,-5.755082245E0,-1.924996948E0,1.084502119E1
2.706976772E2,8.803043976E0,-5.671106873E0,-2.376907196E0,1.073800374E1
2.707076362E2,8.607700195E0,-5.434149628E0,-2.777623901E0,1.055166714E1
2.707175952E2,8.632398834E0,-5.244643707E0,-2.977907410E0,1.053055221E1
2.707275542E2,8.711434479E0,-5.102738800E0,-3.045417023E0,1.054521687E1
2.707375132E2,8.580756226E0,-4.852608948E0,-2.878663788E0,1.026956164E1
2.707474722E2,8.212671661E0,-4.552932129E0,-2.605781250E0,9.745114813E0
2.707574308E2,7.764952698E0,-4.490811310E0,-2.257754974E0,9.249828871E0
2.707673898E2,7.617958374E0,-4.805307312E0,-1.864971771E0,9.197955635E0
2.707773488E2,7.722141724E0,-5.373825073E0,-1.632654877E0,9.548561707E0
2.707873078E2,7.840246124E0,-5.952821045E0,-1.568139038E0,9.968179258E0
2.707972668E2,8.032745819E0,-6.449338531E0,-1.551224213E0,1.041754623E1
2.708072258E2,8.102051697E0,-6.746171265E0,-1.673070831E0,1.067488803E1
2.708171848E2,8.159532166E0,-6.841522980E0,-1.838177490E0,1.080570675E1
2.708271438E2,8.211773529E0,-6.679709473E0,-1.918111267E0,1.075782943E1
2.708371028E2,8.149053955E0,-6.243516541E0,-1.911225586E0,1.044228722E1
2.708470618E2,7.975714417E0,-5.661077728E0,-1.803599396E0,9.945491053E0
2.708570208E2,7.785759430E0,-5.108876038E0,-1.522633667E0,9.435946034E0
2.708669798E2,7.673193512E0,-4.684807892E0,-1.123264160E0,9.060190176E0
2.708769388E2,7.590864716E0,-4.366270294E0,-6.574328613E-1,8.781671901E0
2.708868978E2,7.496261444E0,-4.144880676E0,-2.519261169E-1,8.569564646E0
2.708968568E2,7.412585449E0,-4.053570557E0,-1.347198486E-3,8.448541834E0
2.709068158E2,7.349716187E0,-4.038152618E0,1.086740112E-1,8.386704635E0
2.709167748E2,7.282655640E0,-4.026177521E0,8.158035278E-2,8.321888845E0
2.709267338E2,7.217690735E0,-3.992946625E0,-5.987548828E-4,8.248556398E0
2.709366928E2,7.123686218E0,-3.864813080E0,-1.269360352E-1,8.105541206E0
2.709466518E2,7.050937500E0,-3.611988831E0,-2.766247559E-1,7.927086741E0
2.709566108E2,7.014114075E0,-3.346740417E0,-5.204676819E-1,7.789053491E0
2.709665698E2,7.082072754E0,-3.152145081E0,-8.026309204E-1,7.793329808E0
2.709765288E2,7.226971436E0,-2.955753479E0,-1.083896027E0,7.882919850E0
2.709864878E2,7.426805878E0,-2.781515808E0,-1.303190002E0,8.036950909E0
2.709964468E2,7.649542694E0,-2.643203430E0,-1.445993042E0,8.221491573E0
2.710064058E2,7.945177917E0,-2.572101288E0,-1.530567169E0,8.490241047E0
2.710163648E2,8.353528748E0,-2.601739655E0,-1.567390594E0,8.888599723E0
2.710263238E2,8.725505219E0,-2.643951874E0,-1.583856354E0,9.253838327E0
2.710362828E2,9.041198730E0,-2.666405182E0,-1.557960205E0,9.554068823E0
2.710462418E2,9.415570221E0,-2.736160126E0,-1.539698181E0,9.925230743E0
2.710562008E2,9.740095367E0,-2.862647095E0,-1.472787323E0,1.025832875E1
2.710661598E2,1.003827530E1,-3.015628967E0,-1.426982574E0,1.057815051E1
2.710761188E2,1.036085449E1,-3.249742126E0,-1.472338257E0,1.095791539E1
2.710860778E2,1.052685928E1,-3.392844543E0,-1.640887756E0,1.118117494E1
2.710960368E2,1.059691360E1,-3.391048279E0,-1.732946320E0,1.126041248E1
2.711059958E2,1.076606186E1,-3.353626099E0,-1.640289001E0,1.139497451E1
2.711159548E2,1.092084000E1,-3.251089325E0,-1.384770355E0,1.147832379E1
2.711259138E2,1.103175934E1,-3.102897491E0,-1.057251434E0,1.150849545E1
2.711358728E2,1.122575592E1,-2.999163208E0,-7.072792053E-1,1.164099737E1
2.711458318E2,1.143142822E1,-2.868784332E0,-4.017645264E-1,1.179274733E1
2.711557908E2,1.162752045E1,-2.714604950E0,-1.676513672E-1,1.194137424E1
2.711657498E2,1.185295166E1,-2.644400940E0,-4.984634399E-2,1.214445569E1
2.711757088E2,1.209918961E1,-2.670147400E0,-1.945953369E-2,1.239033716E1
2.711856678E2,1.232641708E1,-2.741698608E0,-8.053253174E-2,1.262790382E1
2.711956268E2,1.263118332E1,-2.964435425E0,-2.553689575E-1,1.297689804E1
2.712055858E2,1.294927185E1,-3.311264191E0,-5.607339478E-1,1.337768794E1
2.712155448E2,1.324640396E1,-3.630250854E0,-7.929011536E-1,1.375771171E1
2.712255038E2,1.358664642E1,-3.820205841E0,-8.499325562E-1,1.413907066E1
2.712354628E2,1.395248566E1,-3.938609619E0,-8.872050476E-1,1.452486263E1
2.712454218E2,1.405562119E1,-3.937561798E0,-1.068478088E0,1.463579602E1
2.712553808E2,1.378812744E1,-3.788771210E0,-1.369352417E0,1.436462222E1
2.712653398E2,1.328113174E1,-3.480262756E0,-1.655108185E0,1.382895775E1
2.712752988E2,1.258747421E1,-3.091820526E0,-1.886826324E0,1.309824320E1
2.712852578E2,1.184696411E1,-2.701731720E0,-2.073787537E0,1.232682066E1
2.712952168E2,1.100631226E1,-2.346969452E0,-2.162852325E0,1.145971663E1
2.713051758E2,1.023212219E1,-2.089804230E0,-2.112556915E0,1.065488165E1
2.713151348E2,9.709858246E0,-2.015259247E0,-2.015858002E0,1.011959982E1
2.713250938E2,9.326804810E0,-2.087109833E0,-1.844314728E0,9.733797421E0
2.713350528E2,9.304052124E0,-2.289638672E0,-1.452279968E0,9.691075703E0
2.713450118E2,9.573940887E0,-2.515219574E0,-9.413923645E-1,9.943484963E0
2.713549698E2,9.929451599E0,-2.741249542E0,-3.920347595E-1,1.030835338E1
2.713649288E2,1.042072998E1,-3.004701691E0,1.293310547E-1,1.084603947E1
2.713748878E2,1.091260712E1,-3.294499054E0,5.294490051E-1,1.141135550E1
2.713848468E2,1.135373978E1,-3.671415253E0,6.105802917E-1,1.194820092E1
2.713948058E2,1.173649384E1,-4.150718536E0,2.137554932E-1,1.245068044E1
2.714047648E2,1.200473602E1,-4.645739136E0,-5.388793945E-1,1.288359306E1
2.714147238E2,1.206895248E1,-5.048850861E0,-1.407972107E0,1.315799736E1
2.714246828E2,1.205158859E1,-5.350623322E0,-2.179767151E0,1.336492957E1
2.714346418E2,1.195758408E1,-5.533243561E0,-2.687660980E0,1.344708603E1
2.714446008E2,1.187720123E1,-5.584886169E0,-2.793041840E0,1.341864171E1
2.714545598E2,1.166808609E1,-5.440586243E0,-2.453996887E0,1.310596476E1
2.714645188E2,1.131482071E1,-5.150489502E0,-1.921853485E0,1.257959580E1
2.714744778E2,1.089224945E1,-4.880451050E0,-1.442699890E0,1.202253233E1
2.714844368E2,1.041234741E1,-4.630021820E0,-1.326541443E0,1.147230547E1
2.714943958E2,9.709109802E0,-4.349505157E0,-1.417851562E0,1.073290787E1
2.715043548E2,9.049132233E0,-4.027973785E0,-1.406026154E0,1.000441285E1
2.715143138E2,8.599467316E0,-3.806135101E0,-1.626068573E0,9.543668138E0
2.715242728E2,8.127498779E0,-3.697760468E0,-2.029779053E0,9.156946646E0
2.715342318E2,7.698041840E0,-3.521427155E0,-2.262245636E0,8.762308639E0
2.715441908E2,7.407046967E0,-3.320245514E0,-2.209106140E0,8.412403044E0
2.715541498E2,7.172335052E0,-3.082539825E0,-1.989063721E0,8.056104292E0
2.715641088E2,6.981481934E0,-2.840493164E0,-1.673669586E0,7.720794084E0
2.715740678E2,6.855893097E0,-2.659968567E0,-1.393901367E0,7.484762117E0
2.715840268E2,6.768774261E0,-2.546504517E0,-1.182989960E0,7.328059464E0
2.715939858E2,6.736142120E0,-2.586770782E0,-1.139879608E0,7.305225477E0
2.716039448E2,6.631060638E0,-2.644101562E0,-1.255139923E0,7.248283555E0
2.716139038E2,6.526278534E0,-2.687361603E0,-1.454674988E0,7.206268327E0
2.716238628E2,6.481671295E0,-2.730322266E0,-1.682351532E0,7.231668489E0
2.716338218E2,6.328390045E0,-2.700085144E0,-1.876647491E0,7.131674849E0
2.716437808E2,6.177952881E0,-2.633773041E0,-1.998494110E0,7.006985153E0
2.716537398E2,6.000122681E0,-2.589165802E0,-2.111060028E0,6.867446845E0
2.716636988E2,5.798042908E0,-2.527044983E0,-2.213896179E0,6.701089031E0
2.716736578E2,5.645809479E0,-2.477797394E0,-2.264191589E0,6.568196720E0
2.716836168E2,5.643264771E0,-2.465223541E0,-2.239792328E0,6.552895089E0
2.716935758E2,5.755681000E0,-2.503992920E0,-2.222428436E0,6.658605895E0
2.717035348E2,5.906417542E0,-2.561024323E0,-2.191143494E0,6.800420837E0
2.717134938E2,6.126909027E0,-2.670446777E0,-2.143542480E0,7.018908361E0
2.717234528E2,6.390810242E0,-2.845283203E0,-2.107916565E0,7.306257886E0
2.717334118E2,6.654412079E0,-3.057691498E0,-2.036964111E0,7.601309111E0
2.717433708E2,6.903344421E0,-3.257076874E0,-1.970951385E0,7.883486749E0
2.717533298E2,7.129823456E0,-3.480412445E0,-1.907633057E0,8.160068454E0
2.717632888E2,7.330855408E0,-3.650758209E0,-1.856439514E0,8.397371266E0
2.717732478E2,7.476053467E0,-3.700005798E0,-1.712139587E0,8.515447159E0
2.717832068E2,7.656727753E0,-3.722309418E0,-1.539847870E0,8.651716520E0
2.717931658E2,8.109685822E0,-3.928281097E0,-1.282083893E0,9.101765522E0
2.718031248E2,8.809779968E0,-4.278403015E0,-9.624984741E-1,9.840902335E0
2.718130838E2,9.495653687E0,-4.588558044E0,-7.408094788E-1,1.057218532E1
2.718230428E2,1.012479538E1,-4.788093109E0,-6.577322388E-1,1.121917683E1
2.718330018E2,1.069915100E1,-4.883145447E0,-7.451504517E-1,1.178440456E1
2.718429608E2,1.104822510E1,-4.745581512E0,-8.894503784E-1,1.205715322E1
2.718529198E2,1.117860397E1,-4.435576172E0,-1.106049957E0,1.207720453E1
2.718628788E2,1.114507370E1,-4.044289856E0,-1.432820435E0,1.194244207E1
2.718728378E2,1.107846222E1,-3.752097473E0,-1.761087799E0,1.182843992E1
2.718827968E2,1.114926498E1,-3.746858368E0,-1.922901306E0,1.191816289E1
2.718927558E2,1.144085861E1,-4.070485382E0,-1.904339905E0,1.229181059E1
2.719027148E2,1.191267746E1,-4.501439209E0,-1.841470642E0,1.286723954E1
2.719126738E2,1.240605148E1,-4.924010468E0,-1.813029785E0,1.347008053E1
2.719226328E2,1.280631912E1,-5.212161255E0,-1.895208893E0,1.395565302E1
2.719325918E2,1.304686890E1,-5.266647949E0,-2.061962128E0,1.422005824E1
2.719425508E2,1.314042435E1,-5.094206543E0,-2.233505402E0,1.426920596E1
2.719525098E2,1.315554291E1,-4.808899841E0,-2.444416809E0,1.421861457E1
2.719624688E2,1.303863602E1,-4.453389130E0,-2.686613159E0,1.403768479E1
2.719724278E2,1.273267227E1,-4.084855499E0,-3.044069824E0,1.371398369E1
2.719823868E2,1.219648727E1,-3.719764709E0,-3.425925751E0,1.320332983E1
2.719923458E2,1.155581955E1,-3.374283142E0,-3.734284515E0,1.260427043E1
2.720023048E2,1.084150497E1,-3.040177917E0,-4.018693085E0,1.195536725E1
2.720122638E2,1.003722748E1,-2.674787750E0,-4.185596008E0,1.119909099E1
2.720222218E2,9.252708893E0,-2.343077545E0,-4.255650330E0,1.045051166E1
2.720321808E2,8.533304901E0,-2.152224426E0,-4.330045624E0,9.808091436E0
2.720421398E2,7.752229156E0,-1.739083557E0,-4.352199554E0,9.058869106E0
2.720520988E2,7.047344971E0,-1.275198212E0,-4.355043640E0,8.381981074E0
2.720620578E2,6.609355774E0,-9.963281250E-1,-4.497247925E0,8.056146248E0
2.720720168E2,6.308032379E0,-7.801776123E-1,-4.480482788E0,7.776546510E0
2.720819758E2,6.086642761E0,-6.285429382E-1,-4.390220490E0,7.531023986E0
2.720919348E2,5.924679565E0,-6.599775696E-1,-4.118834839E0,7.245840101E0
2.721018938E2,5.814808044E0,-7.794291687E-1,-3.635489960E0,6.901904786E0
2.721118528E2,5.824837189E0,-9.725276184E-1,-2.920876007E0,6.588327170E0
2.721218118E2,5.920188904E0,-1.218466187E0,-1.813478851E0,6.310467657E0
2.721317708E2,6.007457428E0,-1.623523865E0,-7.843688965E-2,6.223465822E0
2.721417298E2,6.007607117E0,-2.111509094E0,2.908302155E0,7.000573930E0
2.721516888E2,6.187083893E0,-2.216440887E0,4.053271179E0,7.721504035E0
2.721616478E2,6.852300568E0,-1.970352631E0,3.044668579E0,7.752826537E0
2.721716068E2,7.786657562E0,-1.732796631E0,1.396895142E0,8.098514444E0
2.721815658E2,8.607999573E0,-1.673370209E0,-1.131646729E-1,8.769870623E0
2.721915248E2,9.293873291E0,-1.818119202E0,-1.023571472E0,9.525194840E0
2.722014838E2,9.996063080E0,-2.119143219E0,-1.230141907E0,1.029200147E1
2.722114428E2,1.061981598E1,-2.346370697E0,-1.114133148E0,1.093285139E1
2.722214018E2,1.108025848E1,-2.532134399E0,-7.988887024E-1,1.139394821E1
2.722313608E2,1.136631363E1,-2.735860748E0,-4.297563171E-1,1.169883370E1
2.722413198E2,1.164503403E1,-2.961890717E0,-1.709445190E-1,1.201702277E1
