Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
5.668,-0.636,8.859,4.228,9.836,Walking
5.678,-0.721,8.897,4.101,9.823,Walking
5.688,-0.87,8.96,4.032,9.863,Walking
5.698,-0.943,9.032,4.042,9.94,Walking
5.708,-0.831,9.074,4.106,9.994,Walking
5.718,-0.682,9.161,4.185,10.095,Walking
5.728,-0.48,9.219,4.136,10.115,Walking
5.738,-0.333,9.235,3.882,10.024,Walking
5.748,-0.367,9.252,3.577,9.926,Walking
5.758,-0.402,9.193,3.473,9.836,Walking
5.768,-0.332,9.025,3.577,9.713,Walking
5.778,-0.233,8.915,3.705,9.657,Walking
5.788,-0.227,8.903,3.741,9.66,Walking
5.798,-0.303,8.964,3.697,9.701,Walking
5.808,-0.347,9.06,3.622,9.764,Walking
5.818,-0.384,9.18,3.574,9.859,Walking
5.828,-0.383,9.372,3.578,10.039,Walking
5.838,-0.392,9.662,3.477,10.276,Walking
5.848,-0.396,10,3.385,10.564,Walking
5.858,-0.274,10.299,3.379,10.843,Walking
5.868,-0.128,10.579,3.51,11.147,Walking
5.877,0.015,10.891,3.692,11.5,Walking
5.887,0.221,11.103,3.83,11.747,Walking
5.897,0.393,10.964,4.025,11.686,Walking
5.907,0.585,10.506,4.116,11.298,Walking
5.917,0.846,9.855,4.105,10.709,Walking
5.927,0.462,9.403,4.303,10.351,Walking
5.937,0.195,9.101,4.439,10.128,Walking
5.947,0.292,8.898,4.621,10.031,Walking
5.957,0.271,8.768,4.725,9.964,Walking
5.967,0.216,8.706,4.683,9.888,Walking
5.977,0.216,8.684,4.551,9.807,Walking
5.987,0.216,8.686,4.364,9.723,Walking
5.997,0.213,8.634,4.142,9.579,Walking
6.007,0.224,8.502,3.93,9.369,Walking
6.017,0.251,8.349,3.701,9.136,Walking
6.027,0.291,8.227,3.495,8.943,Walking
6.037,0.357,8.162,3.319,8.819,Walking
6.047,0.46,8.139,3.15,8.739,Walking
6.057,0.52,8.238,2.994,8.781,Walking
6.067,0.583,8.485,2.914,8.991,Walking
6.077,0.594,8.78,2.865,9.255,Walking
6.087,0.543,9.087,2.85,9.539,Walking
6.097,0.44,9.341,2.895,9.789,Walking
6.107,0.387,9.505,2.964,9.964,Walking
6.116,0.31,9.594,3.006,10.059,Walking
6.126,0.185,9.563,3.031,10.033,Walking
6.136,0.064,9.473,3.006,9.939,Walking
6.146,-0.03,9.4,3.002,9.868,Walking
6.156,-0.149,9.352,3.021,9.829,Walking
6.166,-0.178,9.382,3.094,9.881,Walking
6.176,-0.02,9.42,3.211,9.952,Walking
6.186,0.187,9.464,3.183,9.987,Walking
6.196,0.319,9.485,3.052,9.969,Walking
6.206,0.43,9.42,2.896,9.865,Walking
6.216,0.593,9.251,2.635,9.637,Walking
6.226,0.627,9.011,2.271,9.314,Walking
6.236,0.509,8.783,1.94,9.009,Walking
6.246,0.422,8.619,1.786,8.812,Walking
6.256,0.405,8.575,1.826,8.776,Walking
6.266,0.36,8.696,1.904,8.909,Walking
6.276,0.275,8.899,2.008,9.127,Walking
6.286,0.103,9.034,2.199,9.299,Walking
6.296,-0.115,9.106,2.408,9.42,Walking
6.306,-0.289,9.108,2.642,9.488,Walking
6.316,-0.411,9.056,2.776,9.48,Walking
6.326,-0.507,9.046,2.745,9.467,Walking
6.336,-0.535,9.07,2.64,9.462,Walking
6.346,-0.511,9.113,2.467,9.455,Walking
6.356,-0.495,9.157,2.367,9.471,Walking
6.365,-0.433,9.192,2.368,9.502,Walking
6.375,-0.281,9.194,2.388,9.503,Walking
6.385,-0.085,9.18,2.355,9.477,Walking
6.395,0.104,9.131,2.298,9.416,Walking
6.405,0.214,9.102,2.158,9.357,Walking
6.415,0.241,9.15,2.076,9.385,Walking
6.425,0.219,9.235,2.063,9.466,Walking
6.435,0.161,9.301,2.162,9.55,Walking
6.445,0.037,9.415,2.358,9.706,Walking
6.455,-0.03,9.486,2.581,9.831,Walking
6.465,-0.026,9.567,2.739,9.952,Walking
6.475,0.076,9.643,2.758,10.03,Walking
6.485,0.129,9.68,2.606,10.025,Walking
6.495,0.175,9.658,2.441,9.964,Walking
6.505,0.16,9.61,2.359,9.896,Walking
6.515,0.056,9.597,2.336,9.877,Walking
6.525,-0.016,9.588,2.397,9.883,Walking
6.535,-0.037,9.562,2.466,9.875,Walking
6.545,-0.036,9.522,2.465,9.836,Walking
6.555,-0.123,9.543,2.434,9.849,Walking
6.565,-0.273,9.67,2.438,9.977,Walking
6.575,-0.298,9.702,2.431,10.006,Walking
6.585,-0.259,9.613,2.408,9.913,Walking
6.595,-0.29,9.553,2.549,9.891,Walking
6.605,-0.306,9.614,2.797,10.017,Walking
6.614,-0.224,9.666,3.006,10.125,Walking
6.624,-0.175,9.756,3.179,10.262,Walking
6.634,-0.127,9.865,3.31,10.406,Walking
6.644,-0.096,9.969,3.414,10.538,Walking
6.654,0.016,10.072,3.49,10.66,Walking
6.664,0.163,10.22,3.534,10.815,Walking
6.674,0.257,10.453,3.59,11.055,Walking
6.684,0.36,10.702,3.542,11.279,Walking
6.694,0.39,10.957,3.389,11.476,Walking
6.704,0.261,11.222,3.262,11.69,Walking
6.714,0.183,11.4,3.249,11.855,Walking
6.724,0.101,11.435,3.324,11.909,Walking
6.734,-0.034,11.245,3.481,11.772,Walking
6.744,-0.037,10.484,3.674,11.109,Walking
6.754,0.029,9.456,3.799,10.19,Walking
6.764,-0.025,8.731,3.867,9.549,Walking
6.774,-0.142,8.274,3.891,9.145,Walking
6.784,-0.244,8.101,3.916,9.001,Walking
6.794,-0.449,8.203,4.009,9.142,Walking
6.804,-0.657,8.488,4.204,9.495,Walking
6.814,-0.651,8.796,4.476,9.891,Walking
6.824,-0.533,9.029,4.653,10.172,Walking
6.834,-0.343,9.115,4.683,10.254,Walking
6.844,-0.128,9.127,4.587,10.215,Walking
6.853,0.09,9.109,4.38,10.107,Walking
6.863,0.228,9.117,4.099,9.999,Walking
6.873,0.284,9.2,3.919,10.004,Walking
6.883,0.321,9.31,3.907,10.102,Walking
6.893,0.288,9.414,3.982,10.225,Walking
6.903,0.214,9.428,4.039,10.258,Walking
6.913,0.18,9.325,3.954,10.13,Walking
6.923,0.115,9.168,3.72,9.894,Walking
6.933,0.035,8.946,3.488,9.602,Walking
6.943,0.042,8.741,3.239,9.322,Walking
6.953,-0.024,8.58,2.978,9.082,Walking
6.963,-0.169,8.475,2.73,8.906,Walking
6.973,-0.413,8.458,2.631,8.868,Walking
6.983,-0.67,8.486,2.731,8.94,Walking
6.993,-0.882,8.476,2.918,9.008,Walking
7.003,-1.014,8.435,3.061,9.03,Walking
7.013,-1.062,8.399,3.078,9.008,Walking
7.023,-1.136,8.45,3.036,9.05,Walking
7.033,-1.298,8.549,3.064,9.174,Walking
7.043,-1.353,8.57,3.197,9.246,Walking
7.053,-1.188,8.606,3.281,9.286,Walking
7.063,-1.009,8.717,3.263,9.362,Walking
7.073,-0.849,8.828,3.215,9.434,Walking
7.083,-0.519,8.881,3.17,9.444,Walking
7.093,0.219,8.812,3.007,9.314,Walking
7.102,0.694,8.805,2.774,9.258,Walking
7.112,0.692,9.007,2.317,9.326,Walking
7.122,0.605,9.274,2.019,9.51,Walking
7.132,0.453,9.45,1.978,9.665,Walking
7.142,0.321,9.445,2.204,9.704,Walking
7.152,0.155,9.321,2.395,9.625,Walking
7.162,-0.076,9.214,2.55,9.56,Walking
7.172,-0.02,9.086,2.613,9.455,Walking
7.182,0.13,9.001,2.632,9.378,Walking
7.192,-0.101,9.001,2.579,9.363,Walking
7.202,-0.396,9.082,2.551,9.442,Walking
7.212,-0.723,9.188,2.597,9.575,Walking
7.222,-1.09,9.358,2.706,9.803,Walking
7.232,-1.39,9.588,2.829,10.093,Walking
7.242,-1.685,9.746,2.983,10.33,Walking
7.252,-1.904,9.762,3.066,10.408,Walking
7.262,-2.003,9.67,3.216,10.385,Walking
7.272,-2.034,9.568,3.3,10.323,Walking
7.282,-1.942,9.472,3.262,10.204,Walking
7.292,-1.69,9.359,3.164,10.023,Walking
7.302,-1.409,9.265,3.086,9.867,Walking
7.312,-1.109,9.192,3.034,9.743,Walking
7.322,-0.744,9.15,3.002,9.659,Walking
7.332,-0.437,9.11,2.902,9.571,Walking
7.341,-0.247,9.117,2.705,9.513,Walking
7.351,-0.279,9.241,2.518,9.582,Walking
7.361,-0.466,9.556,2.466,9.88,Walking
7.371,-0.631,9.935,2.57,10.282,Walking
7.381,-0.652,10.301,2.722,10.675,Walking
7.391,-0.666,10.635,2.817,11.022,Walking
7.401,-0.785,10.922,2.871,11.32,Walking
7.411,-0.91,11.127,2.937,11.544,Walking
7.421,-0.87,11.224,3.019,11.656,Walking
7.431,-0.788,11.253,2.967,11.664,Walking
7.441,-0.694,11.165,2.844,11.542,Walking
7.451,-0.511,10.963,2.684,11.299,Walking
7.461,-0.211,10.579,2.565,10.888,Walking
7.471,0.092,10.092,2.429,10.381,Walking
7.481,0.309,9.775,2.256,10.036,Walking
7.491,0.431,9.481,2.05,9.709,Walking
7.501,0.522,9.186,1.877,9.39,Walking
7.511,0.604,8.956,1.724,9.141,Walking
7.521,0.697,8.808,1.663,8.991,Walking
7.531,0.767,8.771,1.647,8.958,Walking
7.541,0.721,8.93,1.59,9.099,Walking
7.551,0.529,9.261,1.596,9.413,Walking
7.561,0.32,9.591,1.691,9.744,Walking
7.571,0.09,9.846,1.746,10,Walking
7.581,-0.174,10.004,1.776,10.162,Walking
7.59,-0.449,10.028,1.812,10.201,Walking
7.6,-0.699,9.963,1.885,10.164,Walking
7.61,-0.844,9.872,1.96,10.1,Walking
7.62,-0.843,9.728,2.003,9.968,Walking
7.63,-0.805,9.559,1.969,9.793,Walking
7.64,-0.7,9.415,1.94,9.638,Walking
7.65,-0.53,9.297,1.904,9.505,Walking
7.66,-0.387,9.172,1.826,9.36,Walking
7.67,-0.246,9.04,1.704,9.203,Walking
7.68,-0.173,8.939,1.6,9.082,Walking
7.69,-0.202,8.851,1.5,8.979,Walking
7.7,-0.309,8.774,1.473,8.902,Walking
7.71,-0.442,8.706,1.55,8.854,Walking
7.72,-0.533,8.662,1.634,8.831,Walking
7.73,-0.561,8.668,1.663,8.844,Walking
7.74,-0.588,8.704,1.599,8.869,Walking
7.75,-0.654,8.789,1.459,8.934,Walking
7.76,-0.693,8.9,1.345,9.028,Walking
7.77,-0.721,9.038,1.268,9.155,Walking
7.78,-0.77,9.201,1.211,9.312,Walking
7.79,-0.864,9.375,1.198,9.491,Walking
7.8,-0.929,9.446,1.246,9.573,Walking
7.81,-1.025,9.414,1.329,9.563,Walking
7.82,-1.066,9.342,1.42,9.509,Walking
7.829,-1.062,9.263,1.485,9.441,Walking
7.839,-1.022,9.218,1.512,9.397,Walking
7.849,-1.001,9.227,1.494,9.4,Walking
7.859,-1.009,9.245,1.503,9.42,Walking
7.869,-1.049,9.221,1.513,9.403,Walking
7.879,-1.135,9.181,1.58,9.385,Walking
7.889,-1.149,9.1,1.723,9.332,Walking
7.899,-1.183,9.05,1.84,9.31,Walking
7.909,-1.245,9.045,1.871,9.32,Walking
7.919,-1.256,9.059,1.873,9.335,Walking
7.929,-1.308,9.07,1.844,9.347,Walking
7.939,-1.363,9.125,1.838,9.407,Walking
7.949,-1.386,9.23,1.862,9.517,Walking
7.959,-1.469,9.333,1.93,9.643,Walking
7.969,-1.489,9.407,1.941,9.72,Walking
7.979,-1.499,9.54,1.912,9.845,Walking
7.989,-1.582,9.723,1.831,10.02,Walking
7.999,-1.655,9.899,1.772,10.192,Walking
8.009,-1.733,10.028,1.733,10.323,Walking
8.019,-1.767,10.039,1.669,10.329,Walking
8.029,-1.774,10.001,1.576,10.279,Walking
8.039,-1.878,10.011,1.512,10.297,Walking
8.049,-2.073,10.124,1.508,10.443,Walking
8.059,-2.384,10.342,1.606,10.734,Walking
8.069,-2.668,10.57,2.012,11.085,Walking
8.078,-2.844,10.714,2.596,11.385,Walking
8.088,-2.774,10.765,3.038,11.525,Walking
8.098,-2.661,10.764,3.137,11.523,Walking
8.108,-2.647,10.792,3.081,11.531,Walking
8.118,-2.569,10.81,3.077,11.529,Walking
8.128,-2.382,10.81,3.143,11.507,Walking
8.138,-2.243,10.796,3.341,11.522,Walking
8.148,-2.094,10.737,3.511,11.489,Walking
8.158,-1.794,10.592,3.607,11.332,Walking
8.168,-1.486,10.399,3.462,11.061,Walking
8.178,-1.286,10.103,3.076,10.639,Walking
8.188,-1.215,9.654,2.765,10.116,Walking
8.198,-1.26,9.113,2.673,9.58,Walking
8.208,-1.426,8.556,2.745,9.098,Walking
8.218,-1.798,8.048,2.942,8.756,Walking
8.228,-2.162,7.646,3.359,8.627,Walking
8.238,-2.28,7.408,3.899,8.676,Walking
8.248,-2.221,7.463,4.393,8.941,Walking
8.258,-2.088,7.798,4.717,9.35,Walking
8.268,-1.947,8.393,4.731,9.829,Walking
8.278,-1.902,8.958,4.527,10.215,Walking
8.288,-1.826,9.383,4.218,10.448,Walking
8.298,-1.807,9.647,3.994,10.596,Walking
8.308,-1.742,9.767,3.86,10.646,Walking
8.317,-1.551,9.816,3.735,10.617,Walking
8.327,-1.306,9.866,3.564,10.571,Walking
8.337,-1.198,10.009,3.256,10.593,Walking
8.347,-1.194,10.273,2.851,10.728,Walking
8.357,-1.155,10.526,2.412,10.861,Walking
8.367,-1.116,10.67,2.048,10.922,Walking
8.377,-1.13,10.412,1.833,10.632,Walking
8.387,-1.248,9.575,1.87,9.835,Walking
8.397,-1.447,8.738,1.951,9.069,Walking
8.407,-1.578,8.065,2.084,8.478,Walking
8.417,-1.67,7.51,2.239,8.013,Walking
8.427,-1.76,7.119,2.352,7.701,Walking
8.437,-1.898,6.948,2.437,7.604,Walking
8.447,-2.018,6.857,2.567,7.594,Walking
8.457,-2.075,6.891,2.746,7.703,Walking
8.467,-2.132,7.187,2.821,8.01,Walking
8.477,-2.244,7.732,2.755,8.509,Walking
8.487,-2.347,8.189,2.669,8.927,Walking
8.497,-2.423,8.59,2.583,9.291,Walking
8.507,-2.392,8.871,2.565,9.539,Walking
8.517,-2.473,9.058,2.545,9.728,Walking
8.527,-2.394,9.184,2.502,9.816,Walking
8.537,-2.352,9.262,2.456,9.867,Walking
8.547,-2.25,9.269,2.445,9.847,Walking
8.557,-2.038,9.179,2.429,9.711,Walking
8.566,-1.882,9.048,2.321,9.529,Walking
8.576,-1.811,8.851,2.145,9.285,Walking
8.586,-1.857,8.736,2.029,9.159,Walking
8.596,-1.95,8.688,1.936,9.112,Walking
8.606,-2.027,8.739,1.877,9.165,Walking
8.616,-2.02,8.896,1.81,9.3,Walking
8.626,-1.984,9.079,1.782,9.463,Walking
8.636,-1.8,9.261,1.705,9.587,Walking
8.646,-1.849,9.505,1.535,9.804,Walking
8.656,-1.97,9.575,1.392,9.874,Walking
8.666,-2.087,9.473,1.434,9.805,Walking
8.676,-2.097,9.3,1.518,9.653,Walking
8.686,-2.126,9.196,1.6,9.573,Walking
8.696,-2.37,9.244,1.639,9.683,Walking
8.706,-2.657,9.538,1.724,10.05,Walking
8.716,-2.656,10.037,1.931,10.561,Walking
8.726,-2.415,10.578,2.128,11.057,Walking
8.736,-2.144,11.036,2.201,11.456,Walking
8.746,-1.934,11.354,2.096,11.706,Walking
8.756,-1.77,11.578,2.004,11.883,Walking
8.766,-1.563,11.674,2.027,11.951,Walking
8.776,-1.297,11.647,2.112,11.907,Walking
8.786,-1.034,11.509,2.219,11.766,Walking
8.796,-0.776,11.34,2.356,11.608,Walking
8.805,-0.368,11.173,2.408,11.436,Walking
8.815,-0.01,11.072,2.323,11.313,Walking
8.825,0.241,11.015,2.035,11.204,Walking
8.835,0.444,10.959,1.71,11.101,Walking
8.845,0.566,10.789,1.319,10.884,Walking
8.855,0.535,10.317,1.044,10.383,Walking
8.865,0.36,9.736,0.868,9.782,Walking
8.875,0.097,9.288,0.708,9.315,Walking
8.885,-0.134,9.011,0.657,9.036,Walking
8.895,-0.322,8.948,0.739,8.984,Walking
8.905,-0.448,9.102,0.875,9.155,Walking
8.915,-0.611,9.39,0.929,9.456,Walking
8.925,-0.825,9.643,0.953,9.725,Walking
8.935,-0.987,9.779,1.016,9.881,Walking
8.945,-1.058,9.791,1.116,9.91,Walking
8.955,-1.122,9.705,1.236,9.847,Walking
8.965,-1.101,9.552,1.365,9.712,Walking
8.975,-1.02,9.383,1.453,9.55,Walking
8.985,-0.906,9.224,1.457,9.382,Walking
8.995,-0.766,9.099,1.399,9.237,Walking
9.005,-0.569,8.991,1.26,9.097,Walking
9.015,-0.442,8.891,1.108,8.971,Walking
9.025,-0.356,8.82,1.007,8.885,Walking
9.035,-0.256,8.698,0.945,8.752,Walking
9.045,-0.155,8.551,0.875,8.598,Walking
9.054,-0.147,8.427,0.762,8.462,Walking
9.064,-0.235,8.361,0.64,8.389,Walking
9.074,-0.393,8.399,0.595,8.429,Walking
9.084,-0.472,8.521,0.632,8.558,Walking
9.094,-0.512,8.733,0.732,8.779,Walking
9.104,-0.587,8.957,0.759,9.008,Walking
9.114,-0.657,9.175,0.734,9.228,Walking
9.124,-0.647,9.353,0.718,9.403,Walking
9.134,-0.58,9.448,0.63,9.487,Walking
9.144,-0.494,9.461,0.438,9.484,Walking
9.154,-0.416,9.435,0.135,9.445,Walking
9.164,-0.392,9.382,-0.159,9.392,Walking
9.174,-0.468,9.358,-0.371,9.377,Walking
9.184,-0.664,9.375,-0.421,9.408,Walking
9.194,-0.91,9.402,-0.305,9.451,Walking
9.204,-1.172,9.381,-0.064,9.454,Walking
9.214,-1.421,9.295,0.231,9.406,Walking
9.224,-1.63,9.166,0.455,9.321,Walking
9.234,-1.814,9.054,0.59,9.253,Walking
9.244,-2.042,9.015,0.642,9.265,Walking
9.254,-2.277,9.1,0.638,9.402,Walking
9.264,-2.561,9.328,0.578,9.691,Walking
9.274,-2.899,9.585,0.477,10.025,Walking
9.284,-3.256,9.837,0.311,10.367,Walking
9.294,-3.82,10.075,0.181,10.776,Walking
9.303,-4.628,10.267,0.419,11.27,Walking
9.313,-5.537,10.392,0.98,11.815,Walking
9.323,-6.508,10.435,1.609,12.403,Walking
9.333,-7.622,10.372,1.896,13.01,Walking
9.343,-8.621,10.21,1.212,13.418,Walking
9.353,-9.237,9.928,0.35,13.565,Walking
9.363,-9.595,9.523,0.153,13.52,Walking
9.373,-9.577,8.881,0.003,13.061,Walking
9.383,-9.288,8.079,-0.498,12.32,Walking
9.393,-8.64,7.168,-0.875,11.26,Walking
9.403,-7.817,6.281,-1.279,10.109,Walking
9.413,-6.604,5.391,-1.87,8.728,Walking
9.423,-5.043,4.499,-2.599,7.241,Walking
9.433,-3.5,3.694,-3.373,6.105,Walking
9.443,-2.907,3.133,-3.956,5.824,Walking
9.453,-2.516,2.188,-4.721,5.78,Walking
9.463,0.048,0.682,-4.651,4.701,Walking
9.473,2.261,-0.094,-4.238,4.804,Walking
9.483,3.579,-0.31,-4.023,5.393,Walking
9.493,5.451,-0.536,-3.87,6.707,Walking
9.503,8.373,-0.968,-3.377,9.08,Walking
9.513,11.361,-1.612,-2.836,11.82,Walking
9.523,13.232,-2.035,-2.639,13.646,Walking
9.533,15.073,-2.354,-2.138,15.404,Walking
9.542,17.685,-2.687,-0.461,17.894,Walking
9.552,19.054,-2.511,1.465,19.274,Walking
9.562,18.163,-1.374,2.787,18.427,Walking
9.572,16.104,0.597,7.861,17.93,Walking
9.582,14.064,2.33,16.858,22.077,Walking
9.592,12.999,3.605,13.557,19.125,Walking
9.602,12.14,3.098,5.274,13.593,Walking
9.612,11.647,1.615,0.797,11.786,Walking
9.622,12.039,0.991,-0.338,12.084,Walking
9.632,12.941,0.595,-0.513,12.965,Walking
9.642,12.912,0.24,-0.92,12.947,Walking
9.652,12.355,-0.146,-1.342,12.428,Walking
9.662,12.033,-0.675,-1.603,12.158,Walking
9.672,12.026,-1.248,-1.763,12.219,Walking
9.682,11.982,-1.719,-1.918,12.255,Walking
9.692,11.773,-1.907,-1.93,12.081,Walking
9.702,11.591,-1.825,-1.562,11.837,Walking
9.712,11.775,-1.842,-1.3,11.989,Walking
9.722,11.984,-1.928,-1.067,12.185,Walking
9.732,12.369,-2.094,-1.057,12.59,Walking
9.742,13.052,-2.408,-1.344,13.34,Walking
9.752,13.818,-2.898,-1.936,14.251,Walking
9.762,14.481,-3.372,-2.706,15.113,Walking
9.772,15.326,-3.777,-3.341,16.134,Walking
9.782,16.463,-4.085,-3.549,17.33,Walking
9.791,17.717,-4.253,-3.373,18.53,Walking
9.801,18.936,-4.309,-2.632,19.598,Walking
9.811,20.027,-4.231,-1.632,20.534,Walking
9.821,20.898,-4.117,-0.649,21.31,Walking
9.831,21.561,-4.069,0.072,21.941,Walking
9.841,21.835,-4.08,0.276,22.215,Walking
9.851,21.565,-4.021,-0.054,21.937,Walking
9.861,20.683,-3.881,-0.842,21.06,Walking
9.871,19.562,-3.619,-1.465,19.948,Walking
9.881,18.82,-3.224,-1.4,19.145,Walking
9.891,18.054,-2.591,-0.851,18.259,Walking
9.901,17.232,-1.926,0.103,17.34,Walking
9.911,16.314,-1.331,0.977,16.397,Walking
9.921,15.367,-0.913,1.441,15.462,Walking
9.931,14.493,-0.693,1.407,14.577,Walking
9.941,13.973,-0.675,1.03,14.027,Walking
9.951,13.721,-0.771,0.556,13.754,Walking
9.961,13.542,-0.801,0.233,13.568,Walking
9.971,13.407,-0.704,0.026,13.426,Walking
9.981,12.894,-0.569,-0.226,12.909,Walking
9.991,11.964,-0.368,-0.599,11.984,Walking
10.001,10.774,-0.193,-1.076,10.829,Walking
10.011,9.622,-0.145,-1.501,9.74,Walking
10.021,8.542,-0.205,-1.877,8.748,Walking
10.03,7.626,-0.327,-2.023,7.897,Walking
10.04,6.959,-0.56,-2.143,7.303,Walking
10.05,6.523,-0.85,-2.341,6.982,Walking
10.06,6.244,-1.145,-2.67,6.886,Walking
10.07,6.219,-1.416,-3.015,7.055,Walking
10.08,6.508,-1.585,-3.187,7.417,Walking
10.09,6.874,-1.657,-3.134,7.734,Walking
10.1,7.194,-1.689,-2.95,7.956,Walking
10.11,7.44,-1.722,-2.725,8.108,Walking
10.12,7.6,-1.779,-2.58,8.221,Walking
10.13,7.59,-1.796,-2.488,8.187,Walking
10.14,7.376,-1.725,-2.298,7.916,Walking
10.15,6.914,-1.508,-2.088,7.378,Walking
10.16,6.399,-1.156,-1.712,6.724,Walking
10.17,5.881,-0.735,-1.283,6.064,Walking
10.18,5.324,-0.31,-0.928,5.413,Walking
10.19,4.708,0.173,-0.668,4.758,Walking
10.2,4.026,0.638,-0.463,4.103,Walking
10.21,3.43,1.018,-0.309,3.591,Walking
10.22,3.015,1.364,-0.332,3.326,Walking
10.23,2.817,1.586,-0.616,3.291,Walking
10.24,2.761,1.761,-0.939,3.407,Walking
10.25,2.984,1.92,-1.138,3.726,Walking
10.26,3.394,2.066,-1.136,4.133,Walking
10.27,4.107,2.172,-0.98,4.748,Walking
10.279,4.885,2.221,-0.848,5.433,Walking
10.289,5.73,2.206,-0.62,6.171,Walking
10.299,6.834,2.129,-0.389,7.169,Walking
10.309,8.011,2.08,-0.31,8.282,Walking
10.319,8.998,2.091,-0.369,9.245,Walking
10.329,9.822,2.084,-0.579,10.057,Walking
10.339,10.432,2.023,-0.971,10.67,Walking
10.349,10.89,1.977,-1.474,11.166,Walking
10.359,11.269,1.972,-2.097,11.631,Walking
10.369,11.727,2.014,-2.513,12.161,Walking
10.379,12.352,2.099,-2.658,12.808,Walking
10.389,12.928,2.277,-2.601,13.383,Walking
10.399,13.409,2.482,-2.429,13.851,Walking
10.409,13.736,2.633,-2.266,14.168,Walking
10.419,13.925,2.74,-2.154,14.355,Walking
10.429,14.079,2.792,-2.07,14.502,Walking
10.439,14.314,2.796,-2.028,14.725,Walking
10.449,14.559,2.809,-2.005,14.962,Walking
10.459,14.779,2.822,-1.954,15.173,Walking
10.469,15.089,2.803,-1.933,15.469,Walking
10.479,15.432,2.74,-1.927,15.791,Walking
10.489,15.642,2.679,-1.864,15.979,Walking
10.499,15.943,2.567,-1.607,16.228,Walking
10.509,16.469,2.508,-1.425,16.719,Walking
10.518,16.826,2.53,-1.65,17.095,Walking
10.528,16.816,2.601,-2.007,17.134,Walking
10.538,16.713,2.708,-2.221,17.076,Walking
10.548,16.856,2.761,-2.252,17.229,Walking
10.558,17.255,2.734,-2.149,17.602,Walking
10.568,17.886,2.73,-1.923,18.195,Walking
10.578,18.665,2.744,-1.74,18.945,Walking
10.588,19.151,2.835,-1.559,19.422,Walking
10.598,19.297,2.951,-1.312,19.566,Walking
10.608,18.983,3.037,-1.133,19.258,Walking
10.618,18.372,3.071,-1.05,18.657,Walking
10.628,17.913,3.005,-0.825,18.182,Walking
10.638,17.666,2.843,-0.574,17.903,Walking
10.648,17.218,2.645,-0.402,17.424,Walking
10.658,16.338,2.54,-0.226,16.536,Walking
10.668,15.212,2.508,-0.088,15.417,Walking
10.678,14.201,2.421,-0.166,14.407,Walking
10.688,13.125,2.285,-0.467,13.331,Walking
10.698,11.992,2.164,-0.917,12.22,Walking
10.708,11.034,2.091,-1.33,11.309,Walking
10.718,10.502,2.025,-1.554,10.808,Walking
10.728,10.063,1.977,-1.583,10.377,Walking
10.738,9.593,1.91,-1.618,9.914,Walking
10.748,9.097,1.85,-1.812,9.459,Walking
10.758,8.514,1.838,-2.103,8.961,Walking
10.767,8.114,1.787,-2.356,8.636,Walking
10.777,7.829,1.734,-2.58,8.424,Walking
10.787,7.454,1.732,-2.587,8.078,Walking
10.797,6.946,1.76,-2.351,7.541,Walking
10.807,6.413,1.821,-1.905,6.933,Walking
10.817,5.979,1.859,-1.404,6.417,Walking
10.827,5.512,1.872,-0.839,5.881,Walking
10.837,4.924,1.884,-0.253,5.278,Walking
10.847,4.271,1.874,0.345,4.677,Walking
10.857,3.523,1.93,0.952,4.128,Walking
10.867,2.785,2.009,1.521,3.756,Walking
10.877,2.219,2.069,1.957,3.61,Walking
10.887,1.673,2.214,2.199,3.541,Walking
10.897,0.965,2.562,2.305,3.579,Walking
10.907,0.53,2.962,2.314,3.796,Walking
10.917,0.504,3.311,2.434,4.14,Walking
10.927,0.596,3.635,2.812,4.634,Walking
10.937,0.608,3.886,3.274,5.117,Walking
10.947,0.418,4.116,3.541,5.446,Walking
10.957,0.21,4.25,3.606,5.577,Walking
10.967,0.116,4.362,3.541,5.619,Walking
10.977,0.181,4.449,3.458,5.638,Walking
10.987,0.503,4.421,3.535,5.683,Walking
10.997,1.073,4.205,3.743,5.731,Walking
11.006,1.805,3.664,3.997,5.715,Walking
11.016,2.682,2.859,4.195,5.742,Walking
11.026,3.575,1.987,4.184,5.851,Walking
11.036,4.347,1.322,3.946,6.018,Walking
11.046,5.039,0.955,3.411,6.16,Walking
11.056,5.934,0.876,2.57,6.525,Walking
11.066,6.892,1.056,1.326,7.097,Walking
11.076,7.742,1.434,-0.062,7.874,Walking
11.086,8.895,1.954,-1.071,9.17,Walking
11.096,10.223,2.622,-1.548,10.667,Walking
11.106,11.356,3.404,-1.513,11.951,Walking
11.116,12.205,4.172,-1.089,12.944,Walking
11.126,12.523,4.9,-0.463,13.456,Walking
11.136,12.222,5.503,0.442,13.411,Walking
11.146,12.085,5.65,1.463,13.42,Walking
11.156,12.472,5.266,1.892,13.669,Walking
11.166,12.865,4.71,1.526,13.785,Walking
11.176,13.588,4.259,0.644,14.254,Walking
11.186,14.625,3.927,-0.379,15.148,Walking
11.196,15.61,3.591,-1.386,16.078,Walking
11.206,16.417,3.302,-2.049,16.871,Walking
11.216,16.946,3.241,-2.103,17.381,Walking
11.226,17.113,3.23,-1.67,17.495,Walking
11.236,16.865,3.208,-0.984,17.196,Walking
