"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.962771745e2,-1.121363113e1,3.668271790e0,3.420087891e0,1.228408492e1
2.962871735e2,-1.073657318e1,3.057541809e0,3.873794403e0,1.181646515e1
2.962971735e2,-1.019005966e1,2.475552063e0,4.287084961e0,1.132893514e1
2.963071725e2,-9.581874390e0,2.051633606e0,4.556075592e0,1.080644910e1
2.963171725e2,-8.839867401e0,1.661694489e0,4.674179993e0,1.013668796e1
2.963271715e2,-8.113727417e0,1.277892609e0,4.795278168e0,9.511060657e0
2.963371705e2,-7.464377747e0,1.057251434e0,4.875361633e0,8.977965627e0
2.963471705e2,-6.829847260e0,9.633966064e-1,4.860692139e0,8.438084775e0
2.963571695e2,-6.286028137e0,7.912545776e-1,4.824018402e0,7.963126716e0
2.963671685e2,-5.818849640e0,6.096821594e-1,4.572541351e0,7.425554382e0
2.963771685e2,-5.363346863e0,4.704716492e-1,4.178410950e0,6.815126647e0
2.963871675e2,-4.927153931e0,2.835104370e-1,3.794160004e0,6.225180653e0
2.963971665e2,-4.585713959e0,7.035369873e-3,3.507206726e0,5.773155206e0
2.964071665e2,-4.378694458e0,-2.303709412e-1,3.321443024e0,5.500729014e0
2.964171655e2,-4.295467529e0,-4.058061218e-1,3.213966522e0,5.380083708e0
2.964271655e2,-4.304598541e0,-5.020559692e-1,3.153342590e0,5.359589377e0
2.964371645e2,-4.401596832e0,-5.496569824e-1,3.134332123e0,5.431410068e0
2.964471635e2,-4.643344116e0,-5.866300964e-1,3.152145081e0,5.642765108e0
2.964571635e2,-4.937781830e0,-5.927673340e-1,3.213517456e0,5.921128013e0
2.964671625e2,-5.185816040e0,-6.218069458e-1,3.271446991e0,6.162929279e0
2.964771615e2,-5.383704529e0,-6.749464417e-1,3.253184967e0,6.326376497e0
2.964871615e2,-5.557343445e0,-6.774911499e-1,3.188519440e0,6.442803477e0
2.964971605e2,-5.772895203e0,-5.626799011e-1,3.135379944e0,6.593446374e0
2.965071605e2,-6.010301514e0,-3.567082214e-1,3.080893250e0,6.763347415e0
2.965171595e2,-6.313121796e0,-4.146377563e-2,2.926713867e0,6.958655050e0
2.965271585e2,-6.640491028e0,3.062631226e-1,2.722388763e0,7.183405792e0
2.965371585e2,-6.969207458e0,5.986051941e-1,2.480342102e0,7.421608836e0
2.965471575e2,-7.248676300e0,7.271878052e-1,2.232307892e0,7.619403437e0
2.965571565e2,-7.423213348e0,7.099736023e-1,2.213596802e0,7.778699746e0
2.965671565e2,-7.519463196e0,6.107299805e-1,2.439327393e0,7.928785278e0
2.965771555e2,-7.702382813e0,5.879772949e-1,2.708168335e0,8.185755556e0
2.965871545e2,-8.242010651e0,1.011596375e0,2.913092194e0,8.800009825e0
2.965971545e2,-9.116192780e0,1.698817291e0,3.310066681e0,9.846191772e0
2.966071535e2,-1.007285339e1,2.389031982e0,3.751199341e0,1.101096480e1
2.966171535e2,-1.087054459e1,2.971919861e0,3.877985687e0,1.191804599e1
2.966271525e2,-1.141271713e1,3.430865479e0,3.756438446e0,1.249527031e1
2.966371515e2,-1.175670181e1,3.633843384e0,3.588188324e0,1.281795423e1
2.966471515e2,-1.189800797e1,3.670666809e0,3.489992523e0,1.293121944e1
2.966571505e2,-1.201880676e1,3.726201324e0,3.408412170e0,1.303662402e1
2.966671495e2,-1.222253311e1,3.842808838e0,3.439697113e0,1.326608502e1
2.966771495e2,-1.238255035e1,3.733985138e0,3.803590393e0,1.348100509e1
2.966871485e2,-1.246457977e1,3.323089600e0,4.409829712e0,1.363287466e1
2.966971485e2,-1.257834320e1,2.825374603e0,4.908442841e0,1.379457395e1
2.967071475e2,-1.263732056e1,2.329306183e0,5.328469391e0,1.391115107e1
2.967171465e2,-1.254002289e1,1.810634766e0,5.754782867e0,1.391575000e1
2.967271465e2,-1.223420883e1,1.402433624e0,6.113287354e0,1.374827146e1
2.967371455e2,-1.176343781e1,1.173260193e0,6.406228180e0,1.344599450e1
2.967471445e2,-1.119806351e1,1.134341125e0,6.535259857e0,1.301510574e1
2.967571445e2,-1.047027695e1,1.140927429e0,6.353986816e0,1.230047004e1
2.967671435e2,-9.583371277e0,1.201251984e0,5.831273804e0,1.128218798e1
2.967771435e2,-8.869056702e0,1.465302887e0,5.310656433e0,1.044080222e1
2.967871425e2,-8.508606262e0,1.850601654e0,5.325924683e0,1.020718280e1
2.967971415e2,-8.357121277e0,2.231110382e0,5.581593018e0,1.029434360e1
2.968071415e2,-8.119714966e0,2.496807861e0,5.878276062e0,1.033043804e1
2.968171405e2,-7.782316589e0,2.742447052e0,6.029162292e0,1.021940631e1
2.968271395e2,-7.528444519e0,2.987038422e0,5.883515167e0,1.001077550e1
2.968371395e2,-7.253915405e0,2.947370911e0,5.467380524e0,9.549792342e0
2.968471385e2,-7.157665558e0,3.056194611e0,4.982987823e0,9.241356469e0
2.968571385e2,-7.259902954e0,3.063080292e0,5.049449615e0,9.358717497e0
2.968671375e2,-7.337292023e0,3.012485504e0,5.227279816e0,9.499230359e0
2.968771365e2,-7.438780975e0,2.990630951e0,5.193599854e0,9.552633947e0
2.968871365e2,-7.563771057e0,2.925516357e0,5.254672852e0,9.663377533e0
2.968971355e2,-7.693102112e0,2.901266785e0,5.359904022e0,9.814771530e0
2.969071339e2,-7.791148224e0,2.949915619e0,5.362748108e0,9.907727291e0
2.969171339e2,-7.934999084e0,3.055446167e0,5.305716705e0,1.002250425e1
2.969271329e2,-8.084238739e0,3.197800140e0,5.304369507e0,1.018416308e1
2.969371319e2,-8.253836060e0,3.390449524e0,5.263205109e0,1.035964699e1
2.969471319e2,-8.388705597e0,3.605701904e0,5.142256622e0,1.047923046e1
2.969571309e2,-8.489595795e0,3.755690002e0,5.093757477e0,1.058890029e1
2.969671309e2,-8.546477509e0,3.857029266e0,5.138664093e0,1.069227858e1
2.969771299e2,-8.730295258e0,3.931873627e0,5.232069855e0,1.091110629e1
2.969871289e2,-9.040899353e0,3.954776001e0,5.419480133e0,1.125828047e1
2.969971289e2,-9.417815552e0,3.925137634e0,5.760770416e0,1.171701459e1
2.970071279e2,-9.776020660e0,3.836222534e0,6.167624359e0,1.217894796e1
2.970171269e2,-1.003228775e1,3.648213501e0,6.428980865e0,1.246146276e1
2.970271269e2,-1.025592270e1,3.406615906e0,6.591093750e0,1.265825814e1
2.970371259e2,-1.051862640e1,3.144211578e0,6.801107025e0,1.291443474e1
2.970471259e2,-1.074450668e1,2.867586823e0,7.004384308e0,1.314263587e1
2.970571249e2,-1.089374634e1,2.785707092e0,7.044351196e0,1.326863810e1
2.970671239e2,-1.086680237e1,2.607876892e0,6.984326019e0,1.317836202e1
2.970771239e2,-1.102068237e1,2.379900970e0,6.769373016e0,1.315080909e1
2.970871229e2,-1.127365631e1,2.139949951e0,6.562503204e0,1.321896973e1
2.970971219e2,-1.158994858e1,1.822909241e0,6.469097443e0,1.339772846e1
2.971071219e2,-1.204185883e1,1.491199036e0,6.647676086e0,1.383552080e1
2.971171209e2,-1.232192642e1,1.135688324e0,7.019053802e0,1.422627059e1
2.971271209e2,-1.243344452e1,7.363188171e-1,7.369325409e0,1.447203044e1
2.971371199e2,-1.242895386e1,3.977229309e-1,7.673492889e0,1.461230887e1
2.971471189e2,-1.222822128e1,2.206411743e-1,7.828869781e0,1.452133879e1
2.971571189e2,-1.211520630e1,4.790039062e-3,7.767198029e0,1.439123385e1
2.971671179e2,-1.201506454e1,-7.903564453e-2,7.805069275e0,1.432784454e1
2.971771179e2,-1.175774963e1,-1.166075134e-1,7.987839203e0,1.421491642e1
2.971871169e2,-1.149220184e1,-6.541397095e-2,8.051307220e0,1.403205367e1
2.971971159e2,-1.103011276e1,-1.011895752e-1,8.125852203e0,1.370047813e1
2.972071159e2,-1.042177780e1,-3.174897766e-1,8.246651001e0,1.329366409e1
2.972171149e2,-9.743538208e0,-5.803431702e-1,8.194110260e0,1.274428413e1
2.972271139e2,-8.990753632e0,-7.599696350e-1,7.886649628e0,1.198375764e1
2.972371139e2,-8.152945862e0,-9.098080444e-1,7.481442261e0,1.110271387e1
2.972471129e2,-7.297025757e0,-1.029259644e0,7.095095673e0,1.022967951e1
2.972571129e2,-6.471193085e0,-1.123114471e0,6.625671844e0,9.329375834e0
2.972671119e2,-5.758076019e0,-1.125060425e0,6.133495331e0,8.487694939e0
2.972771109e2,-5.273533630e0,-9.548643494e-1,5.699697418e0,7.823584443e0
2.972871109e2,-4.994513855e0,-7.071295166e-1,5.564528503e0,7.510604388e0
2.972971099e2,-4.825814667e0,-5.023553467e-1,5.610333252e0,7.417323459e0
2.973071089e2,-4.661007385e0,-3.597019958e-1,5.664819946e0,7.344696072e0
2.973171089e2,-4.468956757e0,-2.513273621e-1,5.634732513e0,7.196176098e0
2.973271079e2,-4.200115814e0,-2.716850281e-1,5.552703094e0,6.967589057e0
2.973371079e2,-3.921994171e0,-4.062551880e-1,5.329367523e0,6.629422279e0
2.973471069e2,-3.794908447e0,-4.252656555e-1,4.852608948e0,6.174948955e0
2.973571059e2,-3.700454865e0,-4.674778748e-1,4.444856873e0,5.802469680e0
2.973671059e2,-3.683540039e0,-5.448669434e-1,4.184248810e0,5.601186063e0
2.973771049e2,-3.768263855e0,-5.448669434e-1,4.002377014e0,5.524103025e0
2.973871039e2,-3.905378723e0,-5.489085388e-1,3.979175262e0,5.602420845e0
2.973971039e2,-4.060007172e0,-5.728587341e-1,4.094435577e0,5.794499811e0
2.974071029e2,-4.224664764e0,-5.984555054e-1,4.175267487e0,5.969824114e0
2.974171029e2,-4.353546753e0,-6.051914978e-1,4.237388306e0,6.105332565e0
2.974271019e2,-4.475692749e0,-6.560856628e-1,4.333189087e0,6.264088253e0
2.974371009e2,-4.726121979e0,-7.021897888e-1,4.280049591e0,6.414680347e0
2.974471009e2,-5.158123627e0,-6.692582703e-1,4.104913788e0,6.626044309e0
2.974570999e2,-5.628595276e0,-6.719526672e-1,4.004023590e0,6.940087181e0
2.974670999e2,-6.071524200e0,-7.535330200e-1,3.936963043e0,7.275362268e0
2.974770989e2,-6.429729309e0,-8.946894836e-1,3.961362305e0,7.604885244e0
2.974870979e2,-6.692582703e0,-1.091380463e0,4.140689392e0,7.945255388e0
2.974970979e2,-6.886429596e0,-1.359323273e0,4.461622009e0,8.317255755e0
2.975070969e2,-7.296127625e0,-1.445693665e0,4.666246490e0,8.780510509e0
2.975170959e2,-8.021668854e0,-1.235680389e0,4.627776489e0,9.342932755e0
2.975270959e2,-8.771459656e0,-9.095086670e-1,4.426295471e0,9.867005732e0
2.975370949e2,-9.360634460e0,-5.578898621e-1,4.209845581e0,1.027888702e1
2.975470949e2,-9.831704865e0,-1.980381775e-1,3.988455963e0,1.061175860e1
2.975570939e2,-1.030786469e1,9.160949707e-2,3.816912689e0,1.099223768e1
2.975670929e2,-1.082488953e1,3.541635132e-1,3.795207825e0,1.147637867e1
2.975770929e2,-1.127575195e1,4.487667847e-1,4.062102814e0,1.199352546e1
2.975870919e2,-1.144939087e1,3.493734741e-1,4.458328857e0,1.229175778e1
2.975970919e2,-1.156989029e1,3.852987671e-1,4.708458710e0,1.249721568e1
2.976070909e2,-1.175804901e1,7.655081177e-1,4.825365601e0,1.273270876e1
2.976170899e2,-1.203317688e1,1.235530701e0,4.944368134e0,1.306792478e1
2.976270899e2,-1.244047989e1,1.752555542e0,4.988226929e0,1.351737396e1
2.976370889e2,-1.286769150e1,2.125579834e0,5.072651367e0,1.399383314e1
2.976470879e2,-1.314222061e1,2.276316376e0,5.169649658e0,1.430471448e1
2.976570879e2,-1.309940964e1,2.179767151e0,5.302573242e0,1.429906293e1
2.976670869e2,-1.276006531e1,1.827399902e0,5.501808929e0,1.401529731e1
2.976770869e2,-1.241383530e1,1.479223938e0,5.744604034e0,1.375833877e1
2.976870859e2,-1.207508972e1,1.371747437e0,5.986950073e0,1.354743717e1
2.976970849e2,-1.159803177e1,1.442849579e0,6.168372803e0,1.321533120e1
2.977070849e2,-1.109971802e1,1.692530365e0,6.111640778e0,1.278360482e1
2.977170839e2,-1.060215271e1,2.080224152e0,5.737868042e0,1.223340117e1
2.977270839e2,-1.008333160e1,2.442321167e0,5.234614563e0,1.162065827e1
2.977370829e2,-9.641151123e0,2.855462036e0,4.736600189e0,1.111489270e1
2.977470819e2,-9.232201538e0,3.204985199e0,4.304149475e0,1.067853820e1
2.977570819e2,-8.855884094e0,3.482358398e0,4.040996704e0,1.033843109e1
2.977670809e2,-8.522227936e0,3.718118134e0,3.995491333e0,1.012011474e1
2.977770799e2,-8.237070923e0,3.886967010e0,4.103267212e0,9.989727311e0
2.977870799e2,-8.058791656e0,4.035458221e0,4.309238892e0,9.989924216e0
2.977970789e2,-7.989485779e0,4.177812195e0,4.623136139e0,1.013209680e1
2.978070789e2,-7.893984375e0,4.281995544e0,4.886438599e0,1.022388172e1
2.978170779e2,-7.822133789e0,4.407734070e0,4.970863037e0,1.026271777e1
2.978270769e2,-7.726482697e0,4.520599365e0,4.968617706e0,1.023823790e1
2.978370769e2,-7.632029114e0,4.616849213e0,4.824467468e0,1.014093937e1
2.978470759e2,-7.570656738e0,4.704417114e0,4.612807617e0,1.003615354e1
2.978570759e2,-7.584278412e0,4.786296844e0,4.376149750e0,9.979008124e0
2.978670749e2,-7.632178802e0,4.830305328e0,4.280348969e0,9.995168339e0
2.978770739e2,-7.750133514e0,4.865631866e0,4.395309906e0,1.015173345e1
2.978870739e2,-7.932005310e0,4.846322021e0,4.630021820e0,1.038463516e1
2.978970729e2,-8.167465668e0,4.898114319e0,4.881947937e0,1.070198276e1
2.979070728e2,-8.482410736e0,5.032684479e0,5.140610046e0,1.112227839e1
2.979170728e2,-8.838969269e0,5.130730591e0,5.355263672e0,1.153822444e1
2.979270718e2,-9.253157959e0,5.181175690e0,5.421276398e0,1.191032122e1
2.979370718e2,-9.760602722e0,5.241051178e0,5.469176788e0,1.235515592e1
2.979470708e2,-1.026909531e1,5.236859894e0,5.636678467e0,1.283164698e1
2.979570698e2,-1.080557968e1,5.330415344e0,5.712720337e0,1.333450613e1
2.979670698e2,-1.145822250e1,5.633984070e0,5.614075470e0,1.394813546e1
2.979770688e2,-1.209290268e1,5.896987152e0,5.470973053e0,1.452392161e1
2.979870688e2,-1.269165756e1,6.139183502e0,5.444927216e0,1.511340392e1
2.979970678e2,-1.322469910e1,6.186036072e0,5.678142242e0,1.566528033e1
2.980070668e2,-1.383378250e1,6.164331207e0,6.107748871e0,1.633025149e1
2.980170668e2,-1.448672470e1,6.308631134e0,6.422993317e0,1.705634376e1
2.980270658e2,-1.497695526e1,6.416706390e0,6.600673828e0,1.757988068e1
2.980370658e2,-1.530492325e1,6.509513397e0,6.624773712e0,1.790257152e1
2.980470648e2,-1.540566376e1,6.594835968e0,6.513255615e0,1.797912222e1
2.980570638e2,-1.525298126e1,6.544091492e0,6.283633118e0,1.774718614e1
2.980670638e2,-1.490091339e1,6.393654327e0,6.019582214e0,1.729599392e1
2.980770628e2,-1.434032913e1,6.045927429e0,5.744903412e0,1.658921919e1
2.980870628e2,-1.367705841e1,5.505251770e0,5.646258545e0,1.578765212e1
2.980970618e2,-1.291214905e1,4.822371826e0,5.646408234e0,1.489499208e1
2.981070608e2,-1.206565933e1,4.142635345e0,5.666616211e0,1.395894344e1
2.981170608e2,-1.117381393e1,3.390150146e0,5.677992554e0,1.298409933e1
2.981270598e2,-1.027672943e1,2.695594482e0,5.652545471e0,1.203447829e1
2.981370588e2,-9.411828003e0,2.123184814e0,5.656138000e0,1.118402062e1
2.981470588e2,-8.544232178e0,1.590442657e0,5.671106873e0,1.037761362e1
2.981570578e2,-7.697892151e0,1.086440735e0,5.602549438e0,9.582612235e0
2.981670578e2,-7.055278473e0,7.705975342e-1,5.307363281e0,8.862216421e0
2.981770568e2,-6.432872772e0,5.888754272e-1,4.981790314e0,8.157625948e0
2.981870558e2,-5.804329834e0,4.942721558e-1,4.820874939e0,7.561440667e0
2.981970558e2,-5.266947327e0,4.978646851e-1,4.713997192e0,7.085927809e0
2.982070548e2,-4.765490112e0,5.846841431e-1,4.579277344e0,6.634872459e0
2.982170548e2,-4.288581848e0,7.173083496e-1,4.448748779e0,6.220758092e0
2.982270538e2,-3.822451172e0,8.267308044e-1,4.338877258e0,5.841273204e0
2.982370528e2,-3.402274933e0,8.785231018e-1,4.267176361e0,5.527754667e0
2.982470528e2,-3.058889008e0,8.839118958e-1,4.213438110e0,5.281208471e0
2.982570518e2,-2.762954407e0,8.611592102e-1,4.105063477e0,5.022654516e0
2.982670518e2,-2.547552338e0,7.985893250e-1,3.963008881e0,4.778410532e0
2.982770508e2,-2.414029999e0,7.244934082e-1,3.838916931e0,4.592353943e0
2.982870498e2,-2.318229218e0,6.843768311e-1,3.661535797e0,4.387414130e0
2.982970498e2,-2.242786102e0,6.725514221e-1,3.527115326e0,4.233551398e0
2.983070488e2,-2.257904663e0,7.147636414e-1,3.421285400e0,4.161035246e0
2.983170488e2,-2.445464630e0,9.035211182e-1,3.243155823e0,4.161094490e0
2.983270478e2,-2.761607208e0,1.179547119e0,3.096161499e0,4.313237972e0
2.983370468e2,-3.136128387e0,1.424587555e0,2.993025970e0,4.563217661e0
2.983470468e2,-3.613934784e0,1.715133362e0,2.870580597e0,4.923661243e0
2.983570458e2,-4.291126556e0,2.124382324e0,2.791544952e0,5.542516631e0
2.983670448e2,-4.990023193e0,2.447260895e0,2.818488922e0,6.231636796e0
2.983770448e2,-5.687422943e0,2.754272461e0,2.862497406e0,6.937340119e0
2.983870438e2,-6.360573120e0,3.115621033e0,2.849773865e0,7.634474174e0
2.983970438e2,-6.910679169e0,3.354973297e0,2.794089661e0,8.174366607e0
2.984070428e2,-7.386689301e0,3.519481201e0,2.788251801e0,8.644320381e0
2.984170428e2,-7.877967682e0,3.620970154e0,2.808010712e0,9.113655897e0
2.984270418e2,-8.328979797e0,3.678151245e0,2.802921295e0,9.526650452e0
2.984370408e2,-8.824150085e0,3.855831757e0,2.847229156e0,1.004190107e1
2.984470408e2,-9.466165009e0,4.132755890e0,2.968477020e0,1.074708365e1
2.984570398e2,-1.016625916e1,4.375401306e0,3.117566986e0,1.149852972e1
2.984670398e2,-1.077848602e1,4.530029755e0,3.218008118e0,1.212652080e1
2.984770388e2,-1.125344833e1,4.584965515e0,3.328179016e0,1.259915806e1
2.984870378e2,-1.156524994e1,4.466861115e0,3.439397736e0,1.286613039e1
2.984970378e2,-1.179068115e1,4.280798035e0,3.447929993e0,1.300898209e1
2.985070368e2,-1.191776688e1,4.118984528e0,3.416944427e0,1.306425314e1
2.985170358e2,-1.195743439e1,3.980971527e0,3.434458008e0,1.306230735e1
2.985270358e2,-1.194845306e1,3.813769226e0,3.516038361e0,1.302585475e1
2.985370348e2,-1.190339676e1,3.694018250e0,3.645369415e0,1.298558214e1
2.985470348e2,-1.184995789e1,3.479065247e0,3.862567749e0,1.294004739e1
2.985570338e2,-1.188752975e1,3.294798431e0,3.987258453e0,1.296407692e1
2.985670328e2,-1.187181244e1,3.149151306e0,4.081712036e0,1.294285354e1
2.985770328e2,-1.174667267e1,2.974614258e0,4.144880676e0,1.280674372e1
2.985870318e2,-1.153276749e1,2.819087677e0,4.135300598e0,1.257190090e1
2.985970318e2,-1.123892853e1,2.641107788e0,3.985013123e0,1.221348822e1
2.986070308e2,-1.091649902e1,2.538421326e0,3.725901947e0,1.181083736e1
2.986170298e2,-1.056682617e1,2.477498016e0,3.455863495e0,1.139029430e1
2.986270298e2,-1.029035110e1,2.445464630e0,3.237767029e0,1.106140852e1
2.986370288e2,-1.004216721e1,2.462678833e0,3.128494263e0,1.080265641e1
2.986470288e2,-9.846224670e0,2.569107513e0,3.179538116e0,1.066104668e1
2.986570278e2,-9.738598480e0,2.649640045e0,3.408711548e0,1.065270891e1
2.986670268e2,-9.606573029e0,2.702480164e0,3.664080505e0,1.063085746e1
2.986770268e2,-9.317823486e0,2.707270203e0,3.788172455e0,1.041640039e1
2.986870258e2,-8.932225342e0,2.698438568e0,3.738775177e0,1.005209730e1
2.986970258e2,-8.574169922e0,2.757116547e0,3.544329529e0,9.678861158e0
2.987070248e2,-8.298443298e0,2.899620209e0,3.291654968e0,9.386530294e0
2.987170248e2,-8.191864929e0,3.136727142e0,3.123404846e0,9.311356830e0
2.987270238e2,-8.190068665e0,3.397185516e0,3.001857605e0,9.361049260e0
2.987370228e2,-8.270451508e0,3.615431671e0,2.916085968e0,9.485529594e0
2.987470228e2,-8.493787079e0,3.999532928e0,2.830014954e0,9.805593670e0
2.987570218e2,-8.726702728e0,4.410428467e0,2.789000244e0,1.016787796e1
2.987670218e2,-8.831784210e0,4.614903259e0,2.844085693e0,1.036274905e1
2.987770208e2,-8.975186005e0,4.899611206e0,2.798879700e0,1.060159806e1
2.987870198e2,-9.048982544e0,5.148693237e0,2.740950165e0,1.076596187e1
2.987970198e2,-9.106463013e0,5.335804138e0,2.725981293e0,1.090089209e1
2.988070188e2,-9.189989319e0,5.493426361e0,2.700384521e0,1.104199771e1
2.988170188e2,-9.328152008e0,5.726791077e0,2.646496582e0,1.126119443e1
2.988270178e2,-9.544751587e0,6.002218323e0,2.638563080e0,1.157976350e1
2.988370168e2,-9.793983307e0,6.284082184e0,2.528242493e0,1.190814041e1
2.988470168e2,-9.979148254e0,6.622229004e0,2.305355988e0,1.219639222e1
2.988570158e2,-1.015413437e1,6.957232361e0,2.033521271e0,1.247576593e1
2.988670148e2,-1.033361115e1,7.259154510e0,1.713935852e0,1.274427007e1
2.988770148e2,-1.048509613e1,7.503895569e0,1.423988800e0,1.297202504e1
2.988870138e2,-1.053284683e1,7.685617676e0,1.193318481e0,1.309326508e1
2.988970138e2,-1.054676788e1,7.803871765e0,1.073717194e0,1.316387465e1
2.989070128e2,-1.056218582e1,7.896828461e0,1.055455170e0,1.323002852e1
2.989170130e2,-1.063717987e1,7.966583405e0,1.043929138e0,1.333063520e1
2.989270120e2,-1.082189575e1,7.889643402e0,1.160686340e0,1.344273385e1
2.989370110e2,-1.126856689e1,8.126151581e0,1.088686066e0,1.393557235e1
2.989470110e2,-1.144430145e1,7.850125580e0,1.246308289e0,1.393376445e1
2.989570100e2,-1.148486710e1,7.375762024e0,1.482367401e0,1.372958305e1
2.989670100e2,-1.147319138e1,6.917564850e0,1.659000092e0,1.349959648e1
2.989770090e2,-1.126272903e1,6.338568878e0,1.818268890e0,1.305115407e1
2.989870080e2,-1.098655334e1,5.802982635e0,1.913021851e0,1.257134100e1
2.989970080e2,-1.075857742e1,5.372028809e0,1.929637299e0,1.217904683e1
2.990070070e2,-1.065229843e1,5.110223236e0,1.919458466e0,1.196955155e1
2.990170070e2,-1.057580750e1,4.982389069e0,1.849254456e0,1.183603173e1
2.990270060e2,-1.057595718e1,4.959037628e0,1.776505737e0,1.181519772e1
2.990370050e2,-1.057326279e1,5.003644867e0,1.716330872e0,1.182269595e1
2.990470050e2,-1.049722092e1,5.086422729e0,1.682800598e0,1.178537912e1
2.990570040e2,-1.033181488e1,5.168452148e0,1.686243439e0,1.167487530e1
2.990670040e2,-1.016341507e1,5.257217560e0,1.732497253e0,1.157302420e1
2.990770030e2,-1.001986359e1,5.385800171e0,1.777553558e0,1.151365304e1
2.990870020e2,-9.883048096e0,5.536536713e0,1.793869629e0,1.146934378e1
2.990970020e2,-9.768386536e0,5.691015472e0,1.871258698e0,1.145908555e1
2.991070010e2,-9.619895325e0,5.694158936e0,2.010469208e0,1.135816088e1
2.991170010e2,-9.445058899e0,5.620063019e0,2.089804230e0,1.118756129e1
2.991270000e2,-9.216334534e0,5.466332703e0,2.128124542e0,1.092476679e1
2.991369990e2,-8.960516510e0,5.207371216e0,2.203417969e0,1.059540570e1
2.991469990e2,-8.697214050e0,4.914580078e0,2.280357971e0,1.024669030e1
2.991569980e2,-8.434510345e0,4.553381195e0,2.331551514e0,9.864602249e0
2.991669980e2,-8.184230804e0,4.201912079e0,2.438429260e0,9.517543603e0
2.991769970e2,-7.929759979e0,3.832480316e0,2.567161560e0,9.173838737e0
2.991869970e2,-7.663763123e0,3.523522797e0,2.687211914e0,8.852659824e0
2.991969960e2,-7.351213074e0,3.160527649e0,2.811303864e0,8.481314644e0
2.992069950e2,-7.042854309e0,2.759810944e0,2.806663513e0,8.068191454e0
2.992169950e2,-6.799161072e0,2.524350586e0,2.687062225e0,7.734419213e0
2.992269940e2,-6.638844452e0,2.427501984e0,2.700384521e0,7.566974171e0
2.992369940e2,-6.627468109e0,2.368824005e0,2.799927521e0,7.574579515e0
2.992469930e2,-6.726112976e0,2.351160736e0,2.922372894e0,7.701221715e0
2.992569920e2,-6.768774261e0,2.341430969e0,3.014880524e0,7.770978610e0
2.992669920e2,-6.666536865e0,2.283202057e0,3.063679047e0,7.683869774e0
2.992769910e2,-6.507268066e0,2.159559174e0,3.055745544e0,7.506384905e0
2.992869910e2,-6.321803741e0,2.034569092e0,2.978206787e0,7.278350747e0
2.992969900e2,-6.148314514e0,1.963766327e0,2.926264801e0,7.086690006e0
2.993069890e2,-6.006409607e0,1.884730682e0,2.920426941e0,6.939600826e0
2.993169890e2,-5.907914429e0,1.872605896e0,2.932252350e0,6.856253320e0
2.993269880e2,-5.796546021e0,1.845212860e0,2.949915619e0,6.760677364e0
2.993369880e2,-5.695655823e0,1.875599670e0,2.922372894e0,6.670729548e0
2.993469870e2,-5.579197998e0,1.919308777e0,2.926264801e0,6.585910884e0
2.993569860e2,-5.462141418e0,1.958976288e0,2.974913635e0,6.520942272e0
2.993669860e2,-5.412444763e0,2.070195007e0,2.980302429e0,6.516323216e0
2.993769850e2,-5.383405151e0,2.237097931e0,3.003354492e0,6.557880479e0
2.993869850e2,-5.312901764e0,2.420167236e0,3.000360718e0,6.564015466e0
2.993969840e2,-5.333708496e0,2.661315765e0,2.968926086e0,6.659246957e0
2.994069840e2,-5.409900055e0,2.891986084e0,2.948718109e0,6.806286844e0
2.994169830e2,-5.483846283e0,3.074157257e0,2.868934021e0,6.910412094e0
2.994269820e2,-5.536237335e0,3.222349091e0,2.795586548e0,6.989188911e0
2.994369820e2,-5.645360413e0,3.383264465e0,2.716850281e0,7.120242136e0
2.994469810e2,-5.803132324e0,3.562292175e0,2.669548645e0,7.313874506e0
2.994569810e2,-6.023025055e0,3.736529846e0,2.743195496e0,7.600237340e0
2.994669800e2,-6.340814209e0,3.974684601e0,2.915337524e0,8.031390626e0
2.994769790e2,-6.784641266e0,4.262536011e0,3.202290802e0,8.628744795e0
2.994869790e2,-7.311246185e0,4.609514465e0,3.565585327e0,9.349617271e0
2.994969780e2,-7.754923553e0,4.793032837e0,3.887266388e0,9.910743820e0
2.995069780e2,-8.130941620e0,4.979245605e0,4.003125458e0,1.034070171e1
2.995169770e2,-8.428672485e0,5.126389618e0,3.964655457e0,1.063206863e1
2.995269760e2,-8.773106232e0,5.216801605e0,3.847748566e0,1.090814287e1
2.995369760e2,-9.085955658e0,5.180576935e0,3.766916656e0,1.111677240e1
2.995469750e2,-9.300309906e0,4.926704865e0,3.805087280e0,1.119137500e1
2.995569750e2,-9.474697266e0,4.603227539e0,3.808230743e0,1.120099163e1
2.995669740e2,-9.524393921e0,4.243226166e0,3.814667358e0,1.110273547e1
2.995769730e2,-9.482032013e0,3.917802887e0,3.862867126e0,1.096265720e1
2.995869730e2,-9.483379211e0,3.726201324e0,3.897145844e0,1.090902394e1
2.995969720e2,-9.600286102e0,3.719016266e0,3.966601410e0,1.103315467e1
2.996069720e2,-9.852960663e0,3.873495026e0,4.054618378e0,1.133687469e1
2.996169710e2,-1.005788452e1,4.120182037e0,4.036206665e0,1.159430487e1
2.996269710e2,-1.021700363e1,4.424648895e0,3.925736389e0,1.180576500e1
