Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
109.81,11.234,-7.816,-2.494,13.911,Walking
109.82,9.915,-6.951,-2.665,12.399,Walking
109.83,8.747,-5.974,-2.639,10.916,Walking
109.84,7.81,-4.967,-2.576,9.607,Walking
109.85,7.226,-4.124,-2.466,8.678,Walking
109.86,6.905,-3.379,-2.3,8.024,Walking
109.87,6.778,-2.626,-2.095,7.565,Walking
109.88,7.015,-1.979,-1.906,7.533,Walking
109.89,7.528,-1.468,-1.746,7.866,Walking
109.9,8.271,-1.035,-1.634,8.495,Walking
109.91,9.105,-0.728,-1.6,9.273,Walking
109.92,10.054,-0.494,-1.627,10.196,Walking
109.93,11.21,-0.492,-1.603,11.335,Walking
109.94,12.301,-0.756,-1.603,12.428,Walking
109.95,13.138,-1.156,-1.8,13.312,Walking
109.96,13.544,-1.59,-2.118,13.801,Walking
109.97,13.639,-1.93,-2.435,13.989,Walking
109.98,13.688,-2.186,-2.614,14.106,Walking
109.99,13.871,-2.482,-2.645,14.338,Walking
110,14.127,-2.764,-2.56,14.621,Walking
110.01,14.354,-3.189,-2.63,14.937,Walking
110.02,14.076,-3.83,-2.867,14.866,Walking
110.03,13.128,-4.228,-3,14.114,Walking
110.04,11.892,-4.645,-3.19,13.16,Walking
110.05,10.73,-5.252,-3.401,12.421,Walking
110.06,9.656,-5.936,-3.474,11.855,Walking
110.07,8.374,-6.78,-3.481,11.323,Walking
110.08,7.18,-7.318,-3.419,10.808,Walking
110.09,5.912,-7.224,-3.149,9.852,Walking
110.1,4.552,-6.707,-2.712,8.548,Walking
110.11,3.269,-6.04,-2.203,7.213,Walking
110.12,2.384,-5.334,-1.598,6.058,Walking
110.13,2.179,-4.961,-1.139,5.537,Walking
110.14,2.65,-5.032,-1.034,5.78,Walking
110.15,3.581,-5.418,-1.357,6.635,Walking
110.16,4.661,-5.921,-2.108,7.824,Walking
110.17,5.729,-6.42,-2.978,9.105,Walking
110.18,6.762,-6.805,-3.768,10.307,Walking
110.19,7.379,-7.165,-4.441,11.203,Walking
110.2,7.629,-7.337,-4.826,11.633,Walking
110.21,7.833,-7.372,-4.936,11.835,Walking
110.22,7.988,-7.392,-4.945,11.954,Walking
110.23,8.297,-7.227,-4.802,12.006,Walking
110.24,8.734,-6.864,-4.506,11.987,Walking
110.25,9.297,-6.364,-4.165,12.012,Walking
110.26,9.731,-5.798,-3.883,11.974,Walking
110.27,9.896,-5.23,-3.7,11.788,Walking
110.28,9.82,-4.718,-3.636,11.485,Walking
110.29,9.668,-4.167,-3.612,11.13,Walking
110.3,9.383,-3.531,-3.573,10.643,Walking
110.31,9.014,-3.007,-3.533,10.137,Walking
110.32,8.852,-2.622,-3.494,9.872,Walking
110.33,8.878,-2.295,-3.436,9.792,Walking
110.34,8.986,-2.034,-3.464,9.843,Walking
110.35,9.087,-1.866,-3.528,9.924,Walking
110.36,9.312,-1.733,-3.63,10.143,Walking
110.37,9.629,-1.542,-3.764,10.453,Walking
110.38,9.867,-1.305,-3.926,10.699,Walking
110.39,10.051,-1.054,-4.092,10.903,Walking
110.4,10.242,-0.831,-4.227,11.111,Walking
110.41,10.376,-0.702,-4.355,11.275,Walking
110.42,10.335,-0.601,-4.461,11.273,Walking
110.43,10.305,-0.44,-4.55,11.274,Walking
110.44,10.347,-0.264,-4.642,11.344,Walking
110.45,10.369,-0.055,-4.788,11.421,Walking
110.46,10.489,0.148,-5.013,11.626,Walking
110.47,10.781,0.243,-5.367,12.045,Walking
110.48,11.168,0.254,-5.787,12.581,Walking
110.49,11.722,0.208,-6.374,13.344,Walking
110.5,12.358,0.13,-6.798,14.105,Walking
110.51,12.997,0.156,-7.076,14.799,Walking
110.52,13.548,0.381,-7.772,15.624,Walking
110.53,14.036,0.722,-8.516,16.433,Walking
110.54,14.156,0.967,-6.216,15.491,Walking
110.55,14.117,1.083,-4.058,14.729,Walking
110.56,13.935,1.126,-4.47,14.677,Walking
110.57,13.873,1.03,-5.069,14.806,Walking
110.58,14.1,0.851,-5.605,15.197,Walking
110.59,14.327,0.87,-6.028,15.568,Walking
110.6,14.155,1.093,-6.349,15.553,Walking
110.61,13.319,1.358,-6.629,14.939,Walking
110.62,12.3,1.461,-6.872,14.165,Walking
110.63,11.715,1.367,-6.893,13.661,Walking
110.64,11.862,1.1,-6.744,13.689,Walking
110.65,12.692,0.691,-6.325,14.197,Walking
110.66,14.026,0.264,-5.754,15.163,Walking
110.67,15.46,-0.14,-5.317,16.349,Walking
110.68,16.699,-0.438,-5.176,17.488,Walking
110.69,17.341,-0.673,-5.272,18.137,Walking
110.7,17.319,-0.935,-5.406,18.167,Walking
110.71,16.996,-1.336,-5.5,17.914,Walking
110.72,16.72,-1.784,-5.426,17.669,Walking
110.73,16.595,-2.234,-5.157,17.521,Walking
110.74,16.512,-2.732,-4.764,17.401,Walking
110.75,16.241,-3.377,-4.242,17.122,Walking
110.76,15.794,-3.969,-3.68,16.695,Walking
110.77,15.246,-4.368,-3.16,16.171,Walking
110.78,14.484,-4.492,-2.764,15.414,Walking
110.79,13.492,-4.316,-2.573,14.397,Walking
110.8,12.462,-3.88,-2.157,13.229,Walking
110.81,11.388,-3.437,-1.533,11.994,Walking
110.82,10.355,-3.226,-1.164,10.908,Walking
110.83,9.494,-2.997,-0.816,9.989,Walking
110.84,8.828,-2.731,-0.435,9.251,Walking
110.85,8.377,-2.521,-0.042,8.749,Walking
110.86,8.048,-2.392,0.237,8.399,Walking
110.87,7.689,-2.254,0.436,8.025,Walking
110.88,7.314,-1.846,0.498,7.56,Walking
110.89,7.074,-1.543,0.484,7.257,Walking
110.9,6.897,-1.429,0.426,7.056,Walking
110.91,6.971,-1.307,0.41,7.104,Walking
110.92,7.231,-1.269,0.369,7.351,Walking
110.93,7.618,-1.369,0.217,7.743,Walking
110.94,8.081,-1.514,0.028,8.222,Walking
110.95,8.52,-1.5,-0.25,8.654,Walking
110.96,8.94,-1.473,-0.591,9.08,Walking
110.97,9.294,-1.494,-0.989,9.465,Walking
110.98,9.668,-1.615,-1.425,9.905,Walking
110.99,10.044,-1.832,-1.846,10.376,Walking
111,10.475,-2.121,-2.297,10.931,Walking
111.01,11.046,-2.533,-2.73,11.657,Walking
111.02,11.629,-3.009,-3.048,12.393,Walking
111.03,11.924,-3.403,-3.233,12.815,Walking
111.04,11.866,-3.827,-3.383,12.919,Walking
111.05,11.347,-4.197,-3.474,12.587,Walking
111.06,10.663,-4.485,-3.473,12.078,Walking
111.07,9.984,-4.653,-3.431,11.537,Walking
111.08,9.314,-4.646,-3.322,10.926,Walking
111.09,8.691,-4.575,-3.135,10.309,Walking
111.1,8.153,-4.421,-2.876,9.71,Walking
111.11,7.729,-4.227,-2.61,9.188,Walking
111.12,7.245,-4.033,-2.382,8.627,Walking
111.13,6.584,-3.639,-2.12,7.816,Walking
111.14,5.922,-3.056,-1.819,6.908,Walking
111.15,5.691,-2.486,-1.509,6.392,Walking
111.16,6.082,-2.203,-1.265,6.591,Walking
111.17,6.897,-2.368,-1.178,7.387,Walking
111.18,7.804,-2.782,-1.292,8.385,Walking
111.19,8.574,-3.29,-1.616,9.325,Walking
111.2,9.227,-3.874,-2.193,10.245,Walking
111.21,9.687,-4.366,-2.927,11.021,Walking
111.22,9.791,-4.737,-3.656,11.475,Walking
111.23,9.7,-5.057,-4.295,11.752,Walking
111.24,9.643,-5.279,-4.762,11.98,Walking
111.25,9.645,-5.374,-5.051,12.142,Walking
111.26,9.749,-5.293,-5.178,12.242,Walking
111.27,9.937,-5.105,-5.216,12.329,Walking
111.28,10.091,-4.795,-5.211,12.328,Walking
111.29,10.139,-4.363,-5.15,12.18,Walking
111.3,10.121,-3.875,-5.019,11.944,Walking
111.31,9.999,-3.321,-4.91,11.624,Walking
111.32,9.723,-2.772,-4.842,11.21,Walking
111.33,9.354,-2.253,-4.781,10.744,Walking
111.34,9.024,-1.819,-4.723,10.346,Walking
111.35,8.849,-1.47,-4.636,10.097,Walking
111.36,8.704,-1.136,-4.533,9.88,Walking
111.37,8.553,-0.774,-4.452,9.673,Walking
111.38,8.546,-0.504,-4.331,9.594,Walking
111.39,8.72,-0.37,-4.186,9.68,Walking
111.4,9.086,-0.581,-4.062,9.969,Walking
111.41,9.255,-0.332,-3.997,10.087,Walking
111.42,9.519,-0.17,-3.972,10.315,Walking
111.43,9.867,-0.053,-4.089,10.681,Walking
111.44,10.232,-0.066,-4.486,11.172,Walking
111.45,10.465,-0.248,-4.97,11.588,Walking
111.46,10.751,-0.573,-5.47,12.076,Walking
111.47,11.174,-0.929,-5.823,12.634,Walking
111.48,11.429,-1.131,-5.598,12.777,Walking
111.49,11.37,-1.079,-5.072,12.497,Walking
111.5,11.271,-1.011,-4.656,12.236,Walking
111.51,11.15,-0.836,-4.387,12.011,Walking
111.52,11.078,-0.678,-4.309,11.906,Walking
111.53,11.087,-0.591,-4.244,11.887,Walking
111.54,11.206,-0.545,-4.145,11.961,Walking
111.55,11.351,-0.495,-3.954,12.031,Walking
111.56,11.676,-0.438,-3.722,12.263,Walking
111.57,12.103,-0.333,-3.447,12.589,Walking
111.58,12.436,-0.22,-3.332,12.876,Walking
111.59,12.71,-0.085,-3.308,13.134,Walking
111.6,13.059,-0.021,-3.35,13.482,Walking
111.61,13.443,0.038,-3.411,13.869,Walking
111.62,13.566,0.14,-3.448,13.998,Walking
111.63,13.409,0.235,-3.5,13.861,Walking
111.64,13.21,0.313,-3.568,13.687,Walking
111.65,12.954,0.267,-3.636,13.457,Walking
111.66,13.008,0.073,-3.638,13.507,Walking
111.67,13.712,-0.281,-3.535,14.163,Walking
111.68,14.74,-0.623,-3.349,15.129,Walking
111.69,15.645,-0.929,-3.142,15.984,Walking
111.7,16.236,-1.227,-3.052,16.565,Walking
111.71,16.331,-1.474,-3.054,16.679,Walking
111.72,15.782,-1.645,-3.116,16.17,Walking
111.73,15.025,-1.74,-3.178,15.456,Walking
111.74,14.541,-1.933,-3.165,15.007,Walking
111.75,14.565,-2.297,-3.031,15.053,Walking
111.76,14.909,-2.711,-2.768,15.404,Walking
111.77,15.221,-3.077,-2.444,15.72,Walking
111.78,15.326,-3.31,-2.169,15.829,Walking
111.79,15.149,-3.353,-1.985,15.642,Walking
111.8,14.671,-3.289,-1.897,15.154,Walking
111.81,13.996,-3.22,-1.949,14.494,Walking
111.82,13.223,-3.148,-2.011,13.74,Walking
111.83,12.578,-3.068,-1.978,13.097,Walking
111.84,11.967,-2.963,-1.802,12.46,Walking
111.85,11.359,-2.895,-1.628,11.835,Walking
111.86,10.796,-2.853,-1.383,11.252,Walking
111.87,10.375,-2.924,-1.163,10.841,Walking
111.88,10.063,-3.044,-1.078,10.569,Walking
111.89,9.841,-3.159,-1.027,10.387,Walking
111.9,9.631,-3.208,-1.082,10.209,Walking
111.91,9.427,-3.307,-1.214,10.064,Walking
111.92,9.212,-3.366,-1.327,9.897,Walking
111.93,8.819,-3.249,-1.377,9.499,Walking
111.94,8.4,-3.152,-1.419,9.083,Walking
111.95,8.125,-3.187,-1.417,8.842,Walking
111.96,7.869,-3.097,-1.338,8.562,Walking
111.97,7.575,-2.972,-1.276,8.236,Walking
111.98,7.206,-2.884,-1.149,7.847,Walking
111.99,6.968,-2.799,-1.079,7.586,Walking
112,6.908,-2.719,-1.094,7.504,Walking
112.01,6.738,-2.518,-1.198,7.292,Walking
112.02,6.706,-2.35,-1.386,7.24,Walking
112.03,6.871,-2.231,-1.581,7.395,Walking
112.04,7.186,-2.145,-1.709,7.692,Walking
112.05,7.68,-2.062,-1.751,8.143,Walking
112.06,8.381,-1.952,-1.773,8.786,Walking
112.07,8.963,-1.812,-1.697,9.3,Walking
112.08,9.263,-1.593,-1.628,9.539,Walking
112.09,9.326,-1.361,-1.532,9.549,Walking
112.1,9.314,-1.177,-1.368,9.487,Walking
112.11,9.221,-0.887,-1.138,9.333,Walking
112.12,9.147,-0.662,-0.913,9.216,Walking
112.13,9.182,-0.619,-0.789,9.237,Walking
112.14,9.192,-0.575,-0.676,9.234,Walking
112.15,8.941,-0.447,-0.634,8.974,Walking
112.16,8.468,-0.316,-0.724,8.505,Walking
112.17,7.965,-0.225,-0.873,8.016,Walking
112.18,7.582,-0.181,-0.97,7.646,Walking
112.19,7.453,-0.158,-0.887,7.507,Walking
112.2,7.707,-0.126,-0.663,7.737,Walking
112.21,8.246,-0.114,-0.443,8.259,Walking
112.22,8.905,-0.054,-0.376,8.913,Walking
112.23,9.568,-0.065,-0.668,9.592,Walking
112.24,10.386,-0.163,-1.243,10.461,Walking
112.25,11.278,-0.122,-1.846,11.428,Walking
112.26,11.889,0.121,-2.383,12.126,Walking
112.27,12.16,0.485,-2.799,12.488,Walking
112.28,12.366,0.862,-3.181,12.797,Walking
112.29,12.54,1.167,-3.464,13.061,Walking
112.3,12.751,1.401,-3.705,13.352,Walking
112.31,13.059,1.46,-4.035,13.746,Walking
112.32,13.344,1.514,-4.46,14.151,Walking
112.33,13.346,1.709,-4.942,14.334,Walking
112.34,12.981,2.019,-5.326,14.176,Walking
112.35,12.391,2.283,-5.549,13.767,Walking
112.36,11.739,2.505,-5.595,13.243,Walking
112.37,11.163,2.725,-5.633,12.797,Walking
112.38,10.517,2.908,-5.663,12.294,Walking
112.39,9.871,3.199,-5.607,11.795,Walking
112.4,9.314,3.565,-5.597,11.436,Walking
112.41,8.752,3.91,-5.598,11.101,Walking
112.42,8.273,4.204,-5.594,10.836,Walking
112.43,7.873,4.525,-5.585,10.661,Walking
112.44,7.52,4.777,-5.551,10.497,Walking
112.45,7.268,4.944,-5.49,10.363,Walking
112.46,7.128,5.017,-5.298,10.201,Walking
112.47,7.114,4.965,-5.055,10.04,Walking
112.48,7.106,4.912,-4.689,9.829,Walking
112.49,7.202,4.828,-4.287,9.672,Walking
112.5,7.287,4.729,-3.919,9.53,Walking
112.51,7.322,4.518,-3.579,9.318,Walking
112.52,7.365,4.228,-3.229,9.085,Walking
112.53,7.438,3.873,-2.852,8.857,Walking
112.54,7.422,3.542,-2.435,8.577,Walking
112.55,7.391,3.229,-1.955,8.3,Walking
112.56,7.362,2.923,-1.411,8.045,Walking
112.57,7.42,2.677,-0.852,7.934,Walking
112.58,7.492,2.417,-0.331,7.879,Walking
112.59,7.579,2.163,0.147,7.883,Walking
112.6,7.682,1.969,0.567,7.951,Walking
112.61,7.834,1.815,0.929,8.095,Walking
112.62,8.368,1.61,1.273,8.617,Walking
112.63,9.46,1.374,1.628,9.697,Walking
112.64,10.641,1.23,2.018,10.901,Walking
112.65,11.194,1.312,2.251,11.493,Walking
112.66,10.706,1.477,2.125,11.014,Walking
112.67,9.485,1.498,1.725,9.756,Walking
112.68,8.334,1.376,1.464,8.573,Walking
112.69,7.83,1.345,1.57,8.098,Walking
112.7,7.764,1.437,1.943,8.131,Walking
112.71,7.956,1.532,2.369,8.442,Walking
112.72,8.334,1.567,2.66,8.888,Walking
112.73,8.85,1.589,2.795,9.416,Walking
112.74,9.309,1.553,2.659,9.805,Walking
112.75,9.671,1.453,2.292,10.045,Walking
112.76,9.865,1.369,1.845,10.129,Walking
112.77,10.059,1.391,1.469,10.26,Walking
112.78,10.343,1.649,1.218,10.545,Walking
112.79,10.632,2.029,1.003,10.871,Walking
112.8,10.769,2.46,0.893,11.082,Walking
112.81,10.791,2.861,0.874,11.198,Walking
112.82,10.844,3.063,0.872,11.302,Walking
112.83,10.823,3.17,0.817,11.307,Walking
112.84,10.686,3.123,0.705,11.155,Walking
112.85,10.403,3.101,0.583,10.871,Walking
112.86,10.065,3.223,0.42,10.577,Walking
112.87,9.774,3.355,0.159,10.335,Walking
112.88,9.311,3.315,-0.3,9.888,Walking
112.89,8.733,3.18,-0.724,9.322,Walking
112.9,7.963,3.129,-0.985,8.612,Walking
112.91,7.505,3.221,-1.083,8.238,Walking
112.92,7.447,3.298,-0.958,8.201,Walking
112.93,7.635,3.208,-0.676,8.309,Walking
112.94,7.878,2.914,-0.363,8.407,Walking
112.95,8.175,2.549,0.025,8.563,Walking
112.96,8.574,2.193,0.236,8.854,Walking
112.97,9.303,1.856,0.084,9.487,Walking
112.98,10.214,1.279,-0.423,10.303,Walking
112.99,11.269,0.564,-0.987,11.326,Walking
113,12.408,-0.089,-1.462,12.494,Walking
113.01,13.504,-0.502,-1.816,13.635,Walking
113.02,14.101,-0.771,-2.062,14.272,Walking
113.03,14.102,-1.024,-2.228,14.314,Walking
113.04,13.817,-1.292,-2.349,14.075,Walking
113.05,13.545,-1.482,-2.344,13.826,Walking
113.06,13.388,-1.666,-2.309,13.687,Walking
113.07,13.166,-1.927,-2.241,13.493,Walking
113.08,12.993,-2.178,-2.072,13.336,Walking
113.09,12.915,-2.378,-1.949,13.276,Walking
113.1,12.923,-2.376,-2.048,13.298,Walking
113.11,12.808,-2.389,-2.403,13.249,Walking
113.12,12.387,-2.451,-2.829,12.94,Walking
113.13,11.843,-2.575,-3.263,12.551,Walking
113.14,11.366,-2.717,-3.539,12.21,Walking
113.15,10.896,-2.742,-3.764,11.849,Walking
113.16,10.254,-2.649,-3.998,11.32,Walking
113.17,9.522,-2.452,-4.221,10.7,Walking
113.18,8.819,-2.163,-4.439,10.107,Walking
113.19,8.129,-1.882,-4.631,9.543,Walking
113.2,7.431,-1.638,-4.75,8.971,Walking
113.21,6.807,-1.446,-4.757,8.43,Walking
113.22,6.391,-1.284,-4.604,7.981,Walking
113.23,6.31,-1.175,-4.294,7.722,Walking
113.24,6.476,-1.134,-3.869,7.628,Walking
113.25,6.705,-1.095,-3.436,7.613,Walking
113.26,6.889,-1.086,-3.12,7.64,Walking
113.27,6.972,-1.076,-2.932,7.639,Walking
113.28,7.082,-1.112,-2.819,7.703,Walking
113.29,7.25,-1.172,-2.746,7.84,Walking
113.3,7.34,-1.197,-2.68,7.905,Walking
113.31,7.382,-1.19,-2.633,7.927,Walking
113.32,7.573,-1.244,-2.693,8.133,Walking
113.33,7.85,-1.346,-2.758,8.429,Walking
113.34,8.064,-1.431,-2.819,8.662,Walking
113.35,8.301,-1.503,-2.9,8.921,Walking
113.36,8.663,-1.639,-3.067,9.335,Walking
113.37,9.007,-1.756,-3.27,9.742,Walking
113.38,9.255,-1.815,-3.419,10.032,Walking
113.39,9.485,-1.852,-3.614,10.317,Walking
113.4,9.618,-1.838,-3.823,10.511,Walking
113.41,9.698,-1.844,-4.03,10.663,Walking
113.42,9.796,-1.873,-4.236,10.836,Walking
113.43,9.883,-1.941,-4.447,11.01,Walking
113.44,9.818,-1.973,-4.62,11.029,Walking
113.45,9.676,-1.972,-4.76,10.962,Walking
113.46,9.511,-2.013,-4.854,10.866,Walking
113.47,9.231,-1.959,-4.88,10.624,Walking
113.48,8.783,-1.743,-4.821,10.169,Walking
113.49,8.405,-1.459,-4.726,9.753,Walking
113.5,8.18,-1.315,-4.618,9.486,Walking
113.51,7.917,-1.194,-4.424,9.148,Walking
113.52,7.692,-1.036,-4.211,8.83,Walking
113.53,7.481,-0.881,-4.013,8.535,Walking
113.54,7.294,-0.754,-3.841,8.277,Walking
113.55,7.16,-0.653,-3.692,8.082,Walking
113.56,7.042,-0.551,-3.552,7.906,Walking
113.57,7.041,-0.515,-3.387,7.831,Walking
113.58,7.161,-0.529,-3.213,7.867,Walking
113.59,7.357,-0.54,-2.979,7.955,Walking
113.6,7.718,-0.589,-2.745,8.213,Walking
113.61,8.126,-0.668,-2.533,8.537,Walking
113.62,8.413,-0.723,-2.326,8.759,Walking
113.63,8.721,-0.739,-2.137,9.01,Walking
113.64,9.114,-0.79,-1.949,9.354,Walking
113.65,9.569,-0.878,-1.781,9.773,Walking
113.66,9.93,-0.943,-1.661,10.112,Walking
113.67,10.209,-1.073,-1.637,10.395,Walking
113.68,10.4,-1.276,-1.677,10.611,Walking
113.69,10.551,-1.457,-1.682,10.784,Walking
113.7,10.665,-1.604,-1.654,10.911,Walking
113.71,10.781,-1.704,-1.6,11.031,Walking
113.72,10.943,-1.826,-1.53,11.199,Walking
113.73,11.039,-1.853,-1.446,11.287,Walking
113.74,11.071,-1.873,-1.402,11.316,Walking
113.75,11.134,-1.892,-1.382,11.378,Walking
113.76,11.205,-1.882,-1.359,11.443,Walking
113.77,11.236,-1.857,-1.365,11.47,Walking
113.78,11.314,-1.815,-1.355,11.539,Walking
113.79,11.408,-1.733,-1.338,11.617,Walking
113.8,11.423,-1.63,-1.324,11.614,Walking
113.81,11.388,-1.57,-1.373,11.577,Walking
113.82,11.395,-1.543,-1.452,11.59,Walking
113.83,11.448,-1.568,-1.597,11.665,Walking
113.84,11.6,-1.618,-1.729,11.839,Walking
113.85,11.864,-1.67,-1.872,12.126,Walking
113.86,12.049,-1.74,-2.036,12.343,Walking
113.87,12.113,-1.831,-2.215,12.45,Walking
113.88,12.033,-1.911,-2.376,12.414,Walking
113.89,11.713,-1.94,-2.545,12.143,Walking
113.9,11.175,-1.903,-2.656,11.643,Walking
113.91,10.557,-1.829,-2.695,11.048,Walking
113.92,9.945,-1.685,-2.665,10.433,Walking
113.93,9.303,-1.551,-2.598,9.782,Walking
113.94,8.801,-1.468,-2.497,9.265,Walking
113.95,8.39,-1.435,-2.4,8.843,Walking
113.96,8.043,-1.428,-2.305,8.487,Walking
113.97,7.908,-1.41,-2.234,8.338,Walking
113.98,7.918,-1.436,-2.189,8.34,Walking
113.99,8.057,-1.481,-2.141,8.467,Walking
114,8.172,-1.464,-2.062,8.555,Walking
114.01,8.218,-1.423,-1.963,8.569,Walking
114.02,8.263,-1.316,-1.869,8.573,Walking
114.03,8.143,-1.115,-1.781,8.41,Walking
114.04,7.972,-0.851,-1.679,8.191,Walking
114.05,7.831,-0.627,-1.564,8.01,Walking
114.06,7.775,-0.403,-1.489,7.926,Walking
114.07,7.716,-0.177,-1.434,7.851,Walking
114.08,7.715,0.012,-1.412,7.843,Walking
114.09,7.726,0.174,-1.447,7.863,Walking
114.1,7.807,0.341,-1.469,7.951,Walking
114.11,7.969,0.473,-1.542,8.131,Walking
114.12,8.177,0.555,-1.611,8.352,Walking
114.13,8.48,0.604,-1.757,8.681,Walking
114.14,8.819,0.635,-1.964,9.058,Walking
114.15,9.13,0.684,-2.176,9.411,Walking
114.16,9.439,0.78,-2.398,9.77,Walking
114.17,9.798,0.984,-2.574,10.178,Walking
114.18,10.217,1.229,-2.752,10.652,Walking
114.19,10.676,1.378,-2.994,11.174,Walking
114.2,11.032,1.48,-3.295,11.608,Walking
114.21,11.227,1.571,-3.582,11.889,Walking
114.22,11.4,1.739,-3.786,12.137,Walking
114.23,11.625,2.014,-3.844,12.408,Walking
114.24,11.87,2.275,-3.813,12.673,Walking
114.25,11.991,2.488,-3.73,12.802,Walking
114.26,12.098,2.647,-3.644,12.909,Walking
114.27,12.266,2.902,-3.492,13.079,Walking
114.28,12.456,3.284,-3.284,13.293,Walking
114.29,12.724,3.744,-3.115,13.624,Walking
114.3,12.959,4.149,-2.904,13.913,Walking
114.31,13.209,4.41,-2.491,14.146,Walking
114.32,13.857,4.648,-1.891,14.738,Walking
114.33,14.756,5.048,-1.114,15.635,Walking
114.34,15.479,5.417,-0.427,16.405,Walking
114.35,15.852,5.485,-0.082,16.775,Walking
114.36,15.939,5.23,-0.153,16.776,Walking
114.37,15.719,4.903,-0.294,16.468,Walking
114.38,15.327,4.677,-0.207,16.026,Walking
114.39,15.188,4.232,0.24,15.768,Walking
114.4,15.255,3.667,1.016,15.723,Walking
114.41,15.391,3.094,1.91,15.815,Walking
114.42,15.454,2.487,2.697,15.883,Walking
114.43,15.335,1.802,2.945,15.718,Walking
114.44,14.75,1.27,3.212,15.149,Walking
114.45,13.87,1.063,3.376,14.315,Walking
114.46,13.178,0.792,3.459,13.647,Walking
114.47,12.582,0.323,3.741,13.131,Walking
114.48,11.732,-0.13,4.063,12.416,Walking
114.49,10.547,-0.337,3.994,11.283,Walking
114.5,9.22,-0.38,3.849,9.998,Walking
114.51,7.978,-0.42,3.367,8.67,Walking
114.52,6.86,-0.453,3.352,7.648,Walking
114.53,5.848,-0.639,3.772,6.988,Walking
114.54,5.039,-0.832,4.262,6.652,Walking
114.55,4.353,-0.973,4.743,6.511,Walking
114.56,3.747,-1.046,5.105,6.418,Walking
114.57,3.255,-1.06,5.202,6.228,Walking
114.58,3.018,-1.172,5.265,6.181,Walking
114.59,2.96,-1.343,5.322,6.236,Walking
114.6,3.156,-1.489,5.599,6.597,Walking
114.61,3.414,-1.58,5.759,6.879,Walking
114.62,3.522,-1.696,5.849,7.035,Walking
114.63,3.535,-1.753,5.852,7.058,Walking
114.64,3.521,-1.704,5.903,7.081,Walking
114.65,3.56,-1.576,6.159,7.286,Walking
114.66,3.766,-1.358,6.454,7.595,Walking
114.67,4.015,-1.105,6.657,7.852,Walking
114.68,4.135,-0.88,6.807,8.013,Walking
114.69,4.231,-0.549,6.808,8.035,Walking
114.7,3.994,0.02,6.724,7.82,Walking
114.71,3.372,0.61,6.726,7.548,Walking
114.72,2.781,0.983,6.952,7.552,Walking
114.73,2.554,1.353,7.34,7.889,Walking
114.74,2.402,1.739,7.549,8.11,Walking
114.75,2.158,2.045,7.524,8.09,Walking
114.76,1.798,2.194,7.478,7.998,Walking
114.77,1.536,2.283,7.578,8.062,Walking
114.78,1.458,2.37,7.808,8.289,Walking
114.79,1.459,2.457,8.038,8.531,Walking
114.8,1.546,2.494,8.278,8.783,Walking
114.81,1.676,2.381,8.445,8.933,Walking
114.82,1.62,2.482,8.575,9.073,Walking
114.83,1.382,2.92,8.933,9.5,Walking
114.84,0.994,3.326,9.197,9.83,Walking
114.85,0.489,3.918,9.407,10.202,Walking
114.86,-0.037,4.759,9.826,10.918,Walking
114.87,-0.276,5.674,10.156,11.637,Walking
114.88,-0.503,6.126,10.645,12.292,Walking
114.89,-0.415,6.164,11.065,12.673,Walking
114.9,0.155,5.917,11.115,12.593,Walking
114.91,0.893,5.504,10.829,12.18,Walking
114.92,1.72,5.056,10.279,11.583,Walking
114.93,3.647,4.383,8.288,10.06,Walking
114.94,3.901,4.089,6.411,8.546,Walking
114.95,4.184,4.488,5.553,8.275,Walking
114.96,3.624,4.726,5.316,7.983,Walking
114.97,2.495,5.057,7.24,9.177,Walking
114.98,2.025,5.032,9.324,10.787,Walking
114.99,1.637,4.614,10.525,11.608,Walking
115,1.417,4.165,10.746,11.612,Walking
115.01,1.21,3.646,10.17,10.872,Walking
115.02,0.957,3.29,9.817,10.398,Walking
115.03,0.407,3.039,9.516,9.998,Walking
115.04,0.47,2.906,9.4,9.85,Walking
115.05,1.24,2.881,9.527,10.03,Walking
115.06,1.78,3.048,9.677,10.301,Walking
115.07,2.045,3.399,9.79,10.563,Walking
115.08,1.262,3.772,9.418,10.224,Walking
115.09,0.69,4.225,9.104,10.06,Walking
115.1,0.423,4.476,8.801,9.883,Walking
115.11,0.31,4.464,8.511,9.615,Walking
115.12,0.254,4.397,8.269,9.368,Walking
115.13,0.197,4.354,8.031,9.138,Walking
115.14,0.083,4.326,7.897,9.004,Walking
115.15,-0.108,4.333,7.892,9.004,Walking
115.16,-0.376,4.378,7.987,9.116,Walking
115.17,-0.599,4.424,8.145,9.288,Walking
115.18,-0.83,4.221,8.313,9.36,Walking
115.19,-0.795,4.122,8.409,9.398,Walking
115.2,-0.704,4.31,8.442,9.505,Walking
115.21,-1.104,4.013,8.412,9.385,Walking
115.22,-1.417,3.525,8.546,9.352,Walking
115.23,-1.469,3.291,8.687,9.405,Walking
115.24,-1.428,3.241,8.661,9.357,Walking
115.25,-1.289,3.271,8.671,9.356,Walking
115.26,-1.21,3.188,8.783,9.422,Walking
115.27,-1.222,2.93,8.918,9.467,Walking
115.28,-1.025,2.82,9.061,9.545,Walking
